id,country_code,province_code,city_code,district_code,level,parent_code,province_name,city_name,district_name,short_city_name,city_tier,city_cluster,is_municipality,is_subprovincial,gdp,population,gdp_per_capita,income_per_capita,stats_year,citycode,center_lon,center_lat,created_at,updated_at
3209,CN,610000,610300,610324,district,610300,陕西省,宝鸡市,扶风县,,,,False,False,,,,,,0917,107.900157,34.375636,2025-12-05 23:50:09,2025-12-05 23:50:09
3210,CN,610000,610300,610330,district,610300,陕西省,宝鸡市,凤县,,,,False,False,,,,,,0917,106.515841,33.910797,2025-12-05 23:50:09,2025-12-05 23:50:09
3211,CN,610000,610300,610323,district,610300,陕西省,宝鸡市,岐山县,,,,False,False,,,,,,0917,107.621397,34.44373,2025-12-05 23:50:09,2025-12-05 23:50:09
3212,CN,610000,610300,610326,district,610300,陕西省,宝鸡市,眉县,,,,False,False,,,,,,0917,107.750039,34.274774,2025-12-05 23:50:09,2025-12-05 23:50:09
3213,CN,610000,610300,610331,district,610300,陕西省,宝鸡市,太白县,,,,False,False,,,,,,0917,107.318932,34.058299,2025-12-05 23:50:09,2025-12-05 23:50:09
3214,CN,610000,610300,610304,district,610300,陕西省,宝鸡市,陈仓区,,,,False,False,,,,,,0917,107.368993,34.35073,2025-12-05 23:50:09,2025-12-05 23:50:09
3215,CN,610000,610300,610305,district,610300,陕西省,宝鸡市,凤翔区,,,,False,False,,,,,,0917,107.401029,34.522167,2025-12-05 23:50:09,2025-12-05 23:50:09
3216,CN,610000,610400,610422,district,610400,陕西省,咸阳市,三原县,,,,False,False,,,,,,0910,108.940754,34.617282,2025-12-05 23:50:09,2025-12-05 23:50:09
3217,CN,610000,610400,610426,district,610400,陕西省,咸阳市,永寿县,,,,False,False,,,,,,0910,108.142197,34.69188,2025-12-05 23:50:09,2025-12-05 23:50:09
3218,CN,610000,610400,610424,district,610400,陕西省,咸阳市,乾县,,,,False,False,,,,,,0910,108.239316,34.528262,2025-12-05 23:50:09,2025-12-05 23:50:09
3219,CN,610000,610400,610430,district,610400,陕西省,咸阳市,淳化县,,,,False,False,,,,,,0910,108.580164,34.798596,2025-12-05 23:50:09,2025-12-05 23:50:09
3220,CN,610000,610400,610404,district,610400,陕西省,咸阳市,渭城区,,,,False,False,,,,,,0910,108.737062,34.36202,2025-12-05 23:50:09,2025-12-05 23:50:09
3221,CN,610000,610400,610431,district,610400,陕西省,咸阳市,武功县,,,,False,False,,,,,,0910,108.200275,34.261026,2025-12-05 23:50:09,2025-12-05 23:50:09
3222,CN,610000,610400,610425,district,610400,陕西省,咸阳市,礼泉县,,,,False,False,,,,,,0910,108.424682,34.481875,2025-12-05 23:50:09,2025-12-05 23:50:09
3223,CN,610000,610400,610428,district,610400,陕西省,咸阳市,长武县,,,,False,False,,,,,,0910,107.79906,35.206273,2025-12-05 23:50:09,2025-12-05 23:50:09
3224,CN,610000,610400,610481,district,610400,陕西省,咸阳市,兴平市,,,,False,False,,,,,,0910,108.490497,34.299199,2025-12-05 23:50:09,2025-12-05 23:50:09
3225,CN,610000,610400,610482,district,610400,陕西省,咸阳市,彬州市,,,,False,False,,,,,,0910,108.081892,35.035702,2025-12-05 23:50:09,2025-12-05 23:50:09
3226,CN,610000,610400,610423,district,610400,陕西省,咸阳市,泾阳县,,,,False,False,,,,,,0910,108.843029,34.526557,2025-12-05 23:50:09,2025-12-05 23:50:09
3227,CN,610000,610400,610429,district,610400,陕西省,咸阳市,旬邑县,,,,False,False,,,,,,0910,108.333815,35.111787,2025-12-05 23:50:09,2025-12-05 23:50:09
3228,CN,610000,610400,610403,district,610400,陕西省,咸阳市,杨陵区,,,,False,False,,,,,,0910,108.084661,34.272084,2025-12-05 23:50:09,2025-12-05 23:50:09
3229,CN,610000,610400,610402,district,610400,陕西省,咸阳市,秦都区,,,,False,False,,,,,,0910,108.706347,34.329478,2025-12-05 23:50:09,2025-12-05 23:50:09
3230,CN,610000,610500,610525,district,610500,陕西省,渭南市,澄城县,,,,False,False,,,,,,0913,109.932439,35.190256,2025-12-05 23:50:09,2025-12-05 23:50:09
3231,CN,610000,610500,610527,district,610500,陕西省,渭南市,白水县,,,,False,False,,,,,,0913,109.590501,35.177497,2025-12-05 23:50:09,2025-12-05 23:50:09
3232,CN,610000,610500,610582,district,610500,陕西省,渭南市,华阴市,,,,False,False,,,,,,0913,110.092286,34.566552,2025-12-05 23:50:09,2025-12-05 23:50:09
3233,CN,610000,610500,610503,district,610500,陕西省,渭南市,华州区,,,,False,False,,,,,,0913,109.775765,34.497019,2025-12-05 23:50:09,2025-12-05 23:50:09
3234,CN,610000,610500,610526,district,610500,陕西省,渭南市,蒲城县,,,,False,False,,,,,,0913,109.586263,34.955755,2025-12-05 23:50:09,2025-12-05 23:50:09
3235,CN,610000,610500,610502,district,610500,陕西省,渭南市,临渭区,,,,False,False,,,,,,0913,109.510051,34.498902,2025-12-05 23:50:09,2025-12-05 23:50:09
3236,CN,610000,610500,610528,district,610500,陕西省,渭南市,富平县,,,,False,False,,,,,,0913,109.179903,34.751599,2025-12-05 23:50:09,2025-12-05 23:50:09
3237,CN,610000,610500,610524,district,610500,陕西省,渭南市,合阳县,,,,False,False,,,,,,0913,110.149412,35.237881,2025-12-05 23:50:09,2025-12-05 23:50:09
3238,CN,610000,610500,610581,district,610500,陕西省,渭南市,韩城市,,,,False,False,,,,,,0913,110.44295,35.477145,2025-12-05 23:50:09,2025-12-05 23:50:09
3239,CN,610000,610500,610523,district,610500,陕西省,渭南市,大荔县,,,,False,False,,,,,,0913,109.941784,34.797073,2025-12-05 23:50:09,2025-12-05 23:50:09
3240,CN,610000,610500,610522,district,610500,陕西省,渭南市,潼关县,,,,False,False,,,,,,0913,110.246105,34.544294,2025-12-05 23:50:09,2025-12-05 23:50:09
3241,CN,610000,610600,610621,district,610600,陕西省,延安市,延长县,,,,False,False,,,,,,0911,110.012455,36.579354,2025-12-05 23:50:09,2025-12-05 23:50:09
3242,CN,610000,610600,610626,district,610600,陕西省,延安市,吴起县,,,,False,False,,,,,,0911,108.176501,36.92746,2025-12-05 23:50:09,2025-12-05 23:50:09
3243,CN,610000,610600,610602,district,610600,陕西省,延安市,宝塔区,,,,False,False,,,,,,0911,109.489726,36.585138,2025-12-05 23:50:09,2025-12-05 23:50:09
3244,CN,610000,610600,610627,district,610600,陕西省,延安市,甘泉县,,,,False,False,,,,,,0911,109.351046,36.276645,2025-12-05 23:50:09,2025-12-05 23:50:09
3245,CN,610000,610600,610603,district,610600,陕西省,延安市,安塞区,,,,False,False,,,,,,0911,109.329236,36.864571,2025-12-05 23:50:09,2025-12-05 23:50:09
3246,CN,610000,610600,610681,district,610600,陕西省,延安市,子长市,,,,False,False,,,,,,0911,109.675284,37.142462,2025-12-05 23:50:09,2025-12-05 23:50:09
3247,CN,610000,610600,610622,district,610600,陕西省,延安市,延川县,,,,False,False,,,,,,0911,110.193503,36.878324,2025-12-05 23:50:09,2025-12-05 23:50:09
3248,CN,610000,610600,610625,district,610600,陕西省,延安市,志丹县,,,,False,False,,,,,,0911,108.767816,36.822232,2025-12-05 23:50:09,2025-12-05 23:50:09
3249,CN,610000,610600,610630,district,610600,陕西省,延安市,宜川县,,,,False,False,,,,,,0911,110.168963,36.050178,2025-12-05 23:50:09,2025-12-05 23:50:09
3250,CN,610000,610600,610631,district,610600,陕西省,延安市,黄龙县,,,,False,False,,,,,,0911,109.84029,35.584655,2025-12-05 23:50:09,2025-12-05 23:50:09
3251,CN,610000,610600,610629,district,610600,陕西省,延安市,洛川县,,,,False,False,,,,,,0911,109.43249,35.762626,2025-12-05 23:50:09,2025-12-05 23:50:09
3252,CN,610000,610600,610628,district,610600,陕西省,延安市,富县,,,,False,False,,,,,,0911,109.37884,35.988111,2025-12-05 23:50:09,2025-12-05 23:50:09
3253,CN,610000,610600,610632,district,610600,陕西省,延安市,黄陵县,,,,False,False,,,,,,0911,109.262919,35.579421,2025-12-05 23:50:09,2025-12-05 23:50:09
3254,CN,610000,610700,610727,district,610700,陕西省,汉中市,略阳县,,,,False,False,,,,,,0916,106.15658,33.327293,2025-12-05 23:50:09,2025-12-05 23:50:09
3255,CN,610000,610700,610726,district,610700,陕西省,汉中市,宁强县,,,,False,False,,,,,,0916,106.257636,32.830032,2025-12-05 23:50:09,2025-12-05 23:50:09
3256,CN,610000,610700,610729,district,610700,陕西省,汉中市,留坝县,,,,False,False,,,,,,0916,106.920781,33.617637,2025-12-05 23:50:09,2025-12-05 23:50:09
3257,CN,610000,610700,610725,district,610700,陕西省,汉中市,勉县,,,,False,False,,,,,,0916,106.673217,33.153636,2025-12-05 23:50:09,2025-12-05 23:50:09
3258,CN,610000,610700,610722,district,610700,陕西省,汉中市,城固县,,,,False,False,,,,,,0916,107.333787,33.156937,2025-12-05 23:50:09,2025-12-05 23:50:09
3259,CN,610000,610700,610703,district,610700,陕西省,汉中市,南郑区,,,,False,False,,,,,,0916,106.936235,33.000034,2025-12-05 23:50:09,2025-12-05 23:50:09
3260,CN,610000,610700,610702,district,610700,陕西省,汉中市,汉台区,,,,False,False,,,,,,0916,107.03201,33.067523,2025-12-05 23:50:09,2025-12-05 23:50:09
3261,CN,610000,610700,610724,district,610700,陕西省,汉中市,西乡县,,,,False,False,,,,,,0916,107.766477,32.983282,2025-12-05 23:50:09,2025-12-05 23:50:09
3262,CN,610000,610700,610728,district,610700,陕西省,汉中市,镇巴县,,,,False,False,,,,,,0916,107.895015,32.536706,2025-12-05 23:50:09,2025-12-05 23:50:09
3263,CN,610000,610700,610730,district,610700,陕西省,汉中市,佛坪县,,,,False,False,,,,,,0916,107.990551,33.524261,2025-12-05 23:50:09,2025-12-05 23:50:09
3264,CN,610000,610700,610723,district,610700,陕西省,汉中市,洋县,,,,False,False,,,,,,0916,107.545678,33.222808,2025-12-05 23:50:09,2025-12-05 23:50:09
3265,CN,610000,610800,610827,district,610800,陕西省,榆林市,米脂县,,,,False,False,,,,,,0912,110.183984,37.755134,2025-12-05 23:50:09,2025-12-05 23:50:09
3266,CN,610000,610800,610802,district,610800,陕西省,榆林市,榆阳区,,,,False,False,,,,,,0912,109.72054,38.277078,2025-12-05 23:50:09,2025-12-05 23:50:09
3267,CN,610000,610800,610881,district,610800,陕西省,榆林市,神木市,,,,False,False,,,,,,0912,110.466867,38.899742,2025-12-05 23:50:09,2025-12-05 23:50:09
3268,CN,610000,610800,610828,district,610800,陕西省,榆林市,佳县,,,,False,False,,,,,,0912,110.491345,38.01951,2025-12-05 23:50:09,2025-12-05 23:50:09
3269,CN,610000,610800,610829,district,610800,陕西省,榆林市,吴堡县,,,,False,False,,,,,,0912,110.739726,37.452179,2025-12-05 23:50:09,2025-12-05 23:50:09
3270,CN,610000,610800,610825,district,610800,陕西省,榆林市,定边县,,,,False,False,,,,,,0912,107.601048,37.594976,2025-12-05 23:50:09,2025-12-05 23:50:09
3271,CN,610000,610800,610824,district,610800,陕西省,榆林市,靖边县,,,,False,False,,,,,,0912,108.794153,37.600351,2025-12-05 23:50:09,2025-12-05 23:50:09
3272,CN,610000,610800,610831,district,610800,陕西省,榆林市,子洲县,,,,False,False,,,,,,0912,110.035124,37.610554,2025-12-05 23:50:09,2025-12-05 23:50:09
3273,CN,610000,610800,610803,district,610800,陕西省,榆林市,横山区,,,,False,False,,,,,,0912,109.294144,37.962477,2025-12-05 23:50:09,2025-12-05 23:50:09
3274,CN,610000,610800,610822,district,610800,陕西省,榆林市,府谷县,,,,False,False,,,,,,0912,111.016431,39.015658,2025-12-05 23:50:09,2025-12-05 23:50:09
3275,CN,610000,610800,610830,district,610800,陕西省,榆林市,清涧县,,,,False,False,,,,,,0912,110.121181,37.088921,2025-12-05 23:50:09,2025-12-05 23:50:09
3276,CN,610000,610800,610826,district,610800,陕西省,榆林市,绥德县,,,,False,False,,,,,,0912,110.263226,37.502984,2025-12-05 23:50:09,2025-12-05 23:50:09
3277,CN,610000,610900,610924,district,610900,陕西省,安康市,紫阳县,,,,False,False,,,,,,0915,108.534291,32.520209,2025-12-05 23:50:09,2025-12-05 23:50:09
3278,CN,610000,610900,610929,district,610900,陕西省,安康市,白河县,,,,False,False,,,,,,0915,110.112608,32.80901,2025-12-05 23:50:09,2025-12-05 23:50:09
3279,CN,610000,610900,610981,district,610900,陕西省,安康市,旬阳市,,,,False,False,,,,,,0915,109.361783,32.832213,2025-12-05 23:50:09,2025-12-05 23:50:09
3280,CN,610000,610900,610926,district,610900,陕西省,安康市,平利县,,,,False,False,,,,,,0915,109.361919,32.389061,2025-12-05 23:50:09,2025-12-05 23:50:09
3281,CN,610000,610900,610927,district,610900,陕西省,安康市,镇坪县,,,,False,False,,,,,,0915,109.526873,31.883672,2025-12-05 23:50:09,2025-12-05 23:50:09
3282,CN,610000,610900,610921,district,610900,陕西省,安康市,汉阴县,,,,False,False,,,,,,0915,108.508792,32.893057,2025-12-05 23:50:09,2025-12-05 23:50:09
3283,CN,610000,610900,610922,district,610900,陕西省,安康市,石泉县,,,,False,False,,,,,,0915,108.248061,33.03805,2025-12-05 23:50:09,2025-12-05 23:50:09
3284,CN,610000,610900,610923,district,610900,陕西省,安康市,宁陕县,,,,False,False,,,,,,0915,108.314299,33.310284,2025-12-05 23:50:09,2025-12-05 23:50:09
3285,CN,610000,610900,610925,district,610900,陕西省,安康市,岚皋县,,,,False,False,,,,,,0915,108.902049,32.307001,2025-12-05 23:50:09,2025-12-05 23:50:09
3286,CN,610000,610900,610902,district,610900,陕西省,安康市,汉滨区,,,,False,False,,,,,,0915,109.026928,32.695436,2025-12-05 23:50:09,2025-12-05 23:50:09
3287,CN,610000,611000,611023,district,611000,陕西省,商洛市,商南县,,,,False,False,,,,,,0914,110.881741,33.531071,2025-12-05 23:50:09,2025-12-05 23:50:09
3288,CN,610000,611000,611026,district,611000,陕西省,商洛市,柞水县,,,,False,False,,,,,,0914,109.114006,33.686048,2025-12-05 23:50:09,2025-12-05 23:50:09
3289,CN,610000,611000,611021,district,611000,陕西省,商洛市,洛南县,,,,False,False,,,,,,0914,110.148526,34.090815,2025-12-05 23:50:09,2025-12-05 23:50:09
3290,CN,610000,611000,611022,district,611000,陕西省,商洛市,丹凤县,,,,False,False,,,,,,0914,110.327542,33.696254,2025-12-05 23:50:09,2025-12-05 23:50:09
3291,CN,610000,611000,611002,district,611000,陕西省,商洛市,商州区,,,,False,False,,,,,,0914,109.941452,33.862979,2025-12-05 23:50:09,2025-12-05 23:50:09
3292,CN,610000,611000,611025,district,611000,陕西省,商洛市,镇安县,,,,False,False,,,,,,0914,109.152833,33.423764,2025-12-05 23:50:09,2025-12-05 23:50:09
3293,CN,610000,611000,611024,district,611000,陕西省,商洛市,山阳县,,,,False,False,,,,,,0914,109.882289,33.532172,2025-12-05 23:50:09,2025-12-05 23:50:09
3294,CN,620000,620100,620111,district,620100,甘肃省,兰州市,红古区,,,,False,False,,,,,,0931,102.859338,36.345768,2025-12-05 23:50:09,2025-12-05 23:50:09
3295,CN,620000,620100,620105,district,620100,甘肃省,兰州市,安宁区,,,,False,False,,,,,,0931,103.718953,36.104493,2025-12-05 23:50:09,2025-12-05 23:50:09
3296,CN,620000,620100,620121,district,620100,甘肃省,兰州市,永登县,,,,False,False,,,,,,0931,103.260273,36.736457,2025-12-05 23:50:09,2025-12-05 23:50:09
3297,CN,620000,620100,620122,district,620100,甘肃省,兰州市,皋兰县,,,,False,False,,,,,,0931,103.947345,36.332434,2025-12-05 23:50:09,2025-12-05 23:50:09
3298,CN,620000,620100,620104,district,620100,甘肃省,兰州市,西固区,,,,False,False,,,,,,0931,103.627966,36.08845,2025-12-05 23:50:09,2025-12-05 23:50:09
3299,CN,620000,620100,620102,district,620100,甘肃省,兰州市,城关区,,,,False,False,,,,,,0931,103.825315,36.056948,2025-12-05 23:50:09,2025-12-05 23:50:09
3300,CN,620000,620100,620103,district,620100,甘肃省,兰州市,七里河区,,,,False,False,,,,,,0931,103.786261,36.066249,2025-12-05 23:50:09,2025-12-05 23:50:09
3301,CN,620000,620100,620123,district,620100,甘肃省,兰州市,榆中县,,,,False,False,,,,,,0931,104.112541,35.843354,2025-12-05 23:50:09,2025-12-05 23:50:09
3302,CN,620000,620200,620200,district,620200,甘肃省,嘉峪关市,峪泉镇,,,,False,False,,,,,,1937,98.32041,39.958254,2025-12-05 23:50:09,2025-12-05 23:50:09
3303,CN,620000,620200,620200,district,620200,甘肃省,嘉峪关市,新城镇,,,,False,False,,,,,,1937,98.362748,39.958127,2025-12-05 23:50:09,2025-12-05 23:50:09
3304,CN,620000,620200,620200,district,620200,甘肃省,嘉峪关市,文殊镇,,,,False,False,,,,,,1937,98.157893,39.696861,2025-12-05 23:50:09,2025-12-05 23:50:09
3305,CN,620000,620200,620200,district,620200,甘肃省,嘉峪关市,雄关街道,,,,False,False,,,,,,1937,98.239097,39.892952,2025-12-05 23:50:09,2025-12-05 23:50:09
3306,CN,620000,620200,620200,district,620200,甘肃省,嘉峪关市,钢城街道,,,,False,False,,,,,,1937,98.292606,39.75577,2025-12-05 23:50:09,2025-12-05 23:50:09
3307,CN,620000,620300,620321,district,620300,甘肃省,金昌市,永昌县,,,,False,False,,,,,,0935,101.984642,38.243534,2025-12-05 23:50:09,2025-12-05 23:50:09
3308,CN,620000,620300,620302,district,620300,甘肃省,金昌市,金川区,,,,False,False,,,,,,0935,102.1939,38.520373,2025-12-05 23:50:09,2025-12-05 23:50:09
3309,CN,620000,620400,620421,district,620400,甘肃省,白银市,靖远县,,,,False,False,,,,,,0943,104.676202,36.571736,2025-12-05 23:50:09,2025-12-05 23:50:09
3310,CN,620000,620400,620423,district,620400,甘肃省,白银市,景泰县,,,,False,False,,,,,,0943,104.063125,37.18351,2025-12-05 23:50:09,2025-12-05 23:50:09
3311,CN,620000,620400,620402,district,620400,甘肃省,白银市,白银区,,,,False,False,,,,,,0943,104.14956,36.53469,2025-12-05 23:50:09,2025-12-05 23:50:09
3312,CN,620000,620400,620403,district,620400,甘肃省,白银市,平川区,,,,False,False,,,,,,0943,104.825275,36.728494,2025-12-05 23:50:09,2025-12-05 23:50:09
3313,CN,620000,620400,620422,district,620400,甘肃省,白银市,会宁县,,,,False,False,,,,,,0943,105.052883,35.693241,2025-12-05 23:50:09,2025-12-05 23:50:09
