change_type,mall_code,name,old_category,new_category,old_level,new_level,reason
category,MALL_578D490E,金原商贸,department_store,shopping_mall,,,typecode_0601
category,MALL_4071F66D,世邦·城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_881B1337,华兴购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_58FD8624,大地商场(兴隆街),department_store,shopping_mall,,,typecode_0601
category,MALL_F8031C16,武汉商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E33BA36F,河东恒发商场,department_store,shopping_mall,,,typecode_0601
category,MALL_7B86D1B2,都兰商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7108F5CF,香日德商业步行街广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AE88C985,囊谦县中心综合大商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_09A1944A,囊谦王朝商场,department_store,shopping_mall,,,typecode_0601
category,MALL_B5FFA78E,巴米寺益民综合商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5620265D,香达利众和平商场,department_store,shopping_mall,,,typecode_0601
category,MALL_0A1094F0,三江源购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_C2166891,人民大商场,department_store,shopping_mall,,,typecode_0601
category,MALL_0B3CBA45,扎西大通商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_9FDCA998,新玉树商贸广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4BE3B5D9,玉树商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_55891DCB,金龙商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_B3E40301,万景旅游购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_D05AE8AB,义乌商贸城(东关大街),department_store,shopping_mall,,,keyword_shopping
category,MALL_0F174A7E,吉盛A1号商场,department_store,shopping_mall,,,typecode_0601
category,MALL_6B3A4533,康南大卖场,department_store,shopping_mall,,,typecode_0601
category,MALL_4C9435F6,海亮商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_42351698,王府井生活广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_ADEFA8B8,人民街永良商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C494D74F,华德商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D92DABBC,天星地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B752A4CD,新天星商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CEECA671,洞天商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8224BCFF,西宁阳光女人女性主题商场,department_store,shopping_mall,,,typecode_0601
category,MALL_154D7D60,西门商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_789FFDC0,金佰川鞋业,department_store,shopping_mall,,,typecode_0601
category,MALL_6BDC3107,雪峰商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_32D9DC98,大堡子商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C11BC8EB,日升购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_9E4A9645,朝阳印象沉浸式商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_BE2ED889,万方城商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AB646ED0,力盟Town,department_store,shopping_mall,,,typecode_0601
category,MALL_E32AC76E,博纳广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_9A20FF18,沃玛亚·购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7006EA63,西宁王府井大象城购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_7907404C,一号桥地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_DCB8969B,万顺商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_418FDCC7,佰盛商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4DCE6780,凤凰商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B6C2144C,塔尔中心商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_641E66DF,塔尔商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_36B2848A,大通商贸,department_store,shopping_mall,,,typecode_0601
category,MALL_2B9AC7B4,桥头镇,department_store,shopping_mall,,,typecode_0601
category,MALL_9BE3C6EB,桥头镇地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_EE0640C5,武商购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_4196D8BC,穆斯林用品专卖店,department_store,shopping_mall,,,typecode_0601
category,MALL_9B5B8FF7,精品商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_820F9507,阳光女人购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_CAD515D0,景阳商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_9613FB96,武汉商贸城(和平路),department_store,shopping_mall,,,keyword_shopping
category,MALL_861E2651,湟中商场,department_store,shopping_mall,,,typecode_0601
category,MALL_2DF00F49,温州商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_203447F0,中山路地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_38A499BE,民欣商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_673621B6,东北亚商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B25A4CBE,东北亚运动城,department_store,shopping_mall,,,keyword_shopping
category,MALL_9F1B161D,仁和商场,department_store,shopping_mall,,,typecode_0601
category,MALL_F0AEDAC5,副食商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_43ABC7D5,阳光商城(正阳街),department_store,shopping_mall,,,keyword_shopping
category,MALL_623C58DB,龙翔商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_13E229A1,中央商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C5A28999,中心商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_73182B4D,友谊商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_6A804043,大同人防商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A61ECC29,新天地购物广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_1EA6AB43,昆仑商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3FD6B0E5,福沃家购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_4A09CEDA,松雷商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_26080E83,恒安商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_420DB1C8,紫瑞运动城,department_store,shopping_mall,,,keyword_shopping
category,MALL_71CFAB29,上甘岭商场,department_store,shopping_mall,,,typecode_0601
category,MALL_EAF66CE3,友好大商中心商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_29F1F014,兴家曲老大商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6D082340,曲家商场,department_store,shopping_mall,,,typecode_0601
category,MALL_090C1EB2,万家福日杂商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F3AF6783,松乐食品商亭,department_store,shopping_mall,,,typecode_0601
category,MALL_75D853CD,华龙购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_AD197766,同济商场,department_store,shopping_mall,,,typecode_0601
category,MALL_4D9FCADE,商业大厦,department_store,shopping_mall,,,typecode_0601
category,MALL_3F0341F1,大华商场(新华路),department_store,shopping_mall,,,typecode_0601
category,MALL_DB6618B2,新世纪休闲购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_31E98AC2,金街地下购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_28E43DC2,铁力商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_BC62688F,佳东商场(胜利东路),department_store,shopping_mall,,,typecode_0601
category,MALL_CA4E1F77,佳木斯唐人中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_FF59B999,唐人中心A座,department_store,shopping_mall,,,keyword_shopping
category,MALL_5469D266,新宏博商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A461BC64,中央商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_FB261059,前进商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8E92F74A,勤得利商场,department_store,shopping_mall,,,typecode_0601
category,MALL_C5074E52,同江鑫博购物广场有限公司,department_store,shopping_mall,,,keyword_shopping
category,MALL_1508084C,龙润商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_915E01E5,三江商贸城A11号楼,department_store,shopping_mall,,,keyword_shopping
category,MALL_4F9996BB,三江商贸城C12号楼,department_store,shopping_mall,,,keyword_shopping
category,MALL_26072291,人防龙翔商城(西林路),department_store,shopping_mall,,,keyword_shopping
category,MALL_B70B9FE7,佳木斯商场,department_store,shopping_mall,,,typecode_0601
category,MALL_82AB8434,佳木斯大学03商场,department_store,shopping_mall,,,typecode_0601
category,MALL_B53C8CD5,佳木斯市都盛商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_266D7D79,利达总店,department_store,shopping_mall,,,typecode_0601
category,MALL_8611CC49,华联商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_B786DA42,博宇商场,department_store,shopping_mall,,,typecode_0601
category,MALL_DBB286E6,同源商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_DA076C8F,大世界商场,department_store,shopping_mall,,,typecode_0601
category,MALL_5377FC39,新无止境久昌7号,department_store,shopping_mall,,,typecode_0601
category,MALL_83716637,新纪元商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_20DC4E76,百大儿童王国,department_store,shopping_mall,,,typecode_0601
category,MALL_DAF20C1A,红旗A区商场,department_store,shopping_mall,,,typecode_0601
category,MALL_E3DCB875,西林路地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_4CA5A132,金太阳商城(中山街),department_store,shopping_mall,,,keyword_shopping
category,MALL_980581D3,阳光佰业韩国商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_AE19EAB3,龙翔商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4ADF7A5F,三江国际购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0AE6B1F7,东北亚商厦(中央大街),department_store,shopping_mall,,,typecode_0601
category,MALL_9E3CCCEA,中央商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FC56D241,中央商城(中央大街),department_store,shopping_mall,,,keyword_shopping
category,MALL_C0746A3A,云露新华商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_527C24F3,商贸批发城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8BED501E,回春商场,department_store,shopping_mall,,,typecode_0601
category,MALL_A77AC6A4,富锦商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CB9D5601,砚山镇供销合作社中心商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_56386F4E,东方第一商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_402D939C,前锋商场,department_store,shopping_mall,,,typecode_0601
category,MALL_A09AD86B,国贸商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_CAC34D0C,大大世贸中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_F6A3D9F7,新东方商厦(寒海公路),department_store,shopping_mall,,,typecode_0601
category,MALL_514CA850,糖酒商场,department_store,shopping_mall,,,typecode_0601
category,MALL_21CE5EEB,远大商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_AB11B3C0,顺安商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_35A30AC8,世纪生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_1E770819,亿丰国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C64EAF17,佰润名品广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B1A48EFB,悦城广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_671387CB,桦南商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_00C78319,益嘉商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FB9D255D,万福源商场,department_store,shopping_mall,,,typecode_0601
category,MALL_DB2DAB47,九洲商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_66CA4A21,华强商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_E8C35E11,方圆文化城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CFAA163F,永德商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_98135064,汤原商场,department_store,shopping_mall,,,typecode_0601
category,MALL_16A53C93,隆华商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_79C4A58D,鸿源商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6B8C560C,鹤源商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_1642CD8E,三江国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8AEA65C1,广源商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_DE90CFD4,宝山商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_87C4A24C,京都中央商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0784B29C,宝清商业大厦,department_store,shopping_mall,,,typecode_0601
category,MALL_A8751A9A,新宏基广场(装修中),department_store,shopping_mall,,,keyword_shopping
category,MALL_26752035,汇丰购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_0DFD99D4,谷兴商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_B8BD4CD1,轻工商城(利民街),department_store,shopping_mall,,,keyword_shopping
category,MALL_A6FBB52C,雁窝岛商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FD151BE8,东北亚商厦(四马路),department_store,shopping_mall,,,typecode_0601
category,MALL_F793C35B,义乌商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_49415D43,伟业商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_30BBEB20,兴亚商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_E20EE894,国贸商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_1D34DF1B,温州商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6D81C706,赛丽斯商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_21AD9060,金光大道美食城,department_store,shopping_mall,,,keyword_shopping
category,MALL_61B38349,新四海,department_store,shopping_mall,,,typecode_0601
category,MALL_4BE9331D,昌盛大厦,department_store,shopping_mall,,,typecode_0601
category,MALL_8488E87B,汇丰商城(福双路),department_store,shopping_mall,,,keyword_shopping
category,MALL_CEA21645,金力商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_4C38C12E,阳光商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_40847E8D,乌苏里江商城,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_64597014,家乐购,department_store,shopping_mall,,,typecode_0601
category,MALL_BE048451,百合商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_4178EC74,胜利商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_66E0A137,饶河农场商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_74045940,饶河商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A8FE2A6A,五常市龙跃商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A9FDBFDE,供销商场(山河大街),department_store,shopping_mall,,,typecode_0601
category,MALL_6F8BC844,劝业场,department_store,shopping_mall,,,typecode_0601
category,MALL_AB9E57B1,大千商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F90A1771,广来购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_A0C57E4E,拉林商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5DA0410D,比优特服饰广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FC9DC4D1,金街时代购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1F83A2F5,金霖地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_524A7101,阳光时尚购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A6FCDF8C,靠河供销商场,department_store,shopping_mall,,,typecode_0601
category,MALL_3E951297,中央商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_61FEC3B4,亿达广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5C23A672,依兰商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_1F312289,依兰商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B743FC4A,金城商厦,department_store,shopping_mall,,,keyword_shopping
category,MALL_13B3AFB0,勇超商场,department_store,shopping_mall,,,typecode_0601
category,MALL_BF22C843,南岗区大世界商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3B0AC7AF,和兴商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_2601BFFA,百特佰永乐购物广场学府经典店,department_store,shopping_mall,,,keyword_shopping
category,MALL_F3600544,秋林人和地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C2630639,秋林公司,department_store,shopping_mall,,,typecode_0601
category,MALL_59C11EAB,红博中央公园,department_store,shopping_mall,,,typecode_0601
category,MALL_6CA65C4C,红博广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_87494BE1,艺汇家城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AD4C1030,里道斯国际大厦,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_539F7550,中央红金源商场,department_store,shopping_mall,,,typecode_0601
category,MALL_A3A44E80,供电鸿府商场,department_store,shopping_mall,,,typecode_0601
category,MALL_242D7843,供销商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_516F05F7,供销家电步步高商场,department_store,shopping_mall,,,typecode_0601
category,MALL_87BCC7F1,保利商场,department_store,shopping_mall,,,typecode_0601
category,MALL_5DEE0DDF,商贸大厦,department_store,shopping_mall,,,typecode_0601
category,MALL_D3137DF3,步行街商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_ED472233,电业商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FB0AE64E,金街地下商贸城(名门盛景东),department_store,shopping_mall,,,keyword_shopping
category,MALL_DE25DB31,金街百悦城,department_store,shopping_mall,,,keyword_shopping
category,MALL_DE74317C,君豪网红城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CB66F6C1,呼兰四百,department_store,shopping_mall,,,typecode_0601
category,MALL_B747850E,家得乐商城(兴城路),department_store,shopping_mall,,,keyword_shopping
category,MALL_7540943C,德金娱乐广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AE69D1BB,志华地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_DBFFBACA,志华广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FF82BB8A,熹街商场,department_store,shopping_mall,,,typecode_0601
category,MALL_005DF5DB,一大天商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_0F26D95F,人民商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A6E2E7F7,卫东商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_64DC05F2,商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8E94FB04,宾县一百亿彤,department_store,shopping_mall,,,typecode_0601
category,MALL_4E7FFDA8,宾州商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_95C7E36F,工业商场工贸商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_661E864B,影院商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A2DA77F4,北方商场(步行街),department_store,shopping_mall,,,typecode_0601
category,MALL_BB1F0AC4,华泰商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_FE4E7CFD,和平商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_42E27DE7,腾飞商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_497AA973,鑫鼎商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_54D83D71,供销商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5D26A63B,兴大购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_81FFE2FD,兴隆商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5A409CDD,华星商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_945764D8,巴彦一百,department_store,shopping_mall,,,typecode_0601
category,MALL_F1BB3BF3,巴彦商都,department_store,shopping_mall,,,typecode_0601
category,MALL_EA6FE034,远大购物中心(邮政胡同),department_store,shopping_mall,,,keyword_shopping
category,MALL_F7E85E63,金泰生活购物广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_F7EB8154,隆源商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_2FCE9437,友协商场,department_store,shopping_mall,,,typecode_0601
category,MALL_65D26485,太平洋商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_E7F254CA,顺达商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_6FE25B6E,东方商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_69781DFD,天一商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_27DA93C7,延寿商场,department_store,shopping_mall,,,typecode_0601
category,MALL_8E5E9691,人民商场,department_store,shopping_mall,,,typecode_0601
category,MALL_4A70AE38,新世纪购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_A3B43269,新时代购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B97C0700,温州批发城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5596541E,红城购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_05A07E9B,金阳光购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4945C46F,天隆购物商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_778467E5,温州批发城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C5602197,金都商场,department_store,shopping_mall,,,typecode_0601
category,MALL_51244EA7,锦绣商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_1F3B2BFE,万宝商场,department_store,shopping_mall,,,typecode_0601
category,MALL_33E5D685,哈尔滨松北区观江国际购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_DF3D236E,融创广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E5AA96BE,天宝商城(通河县妇幼保健院东),department_store,shopping_mall,,,keyword_shopping
category,MALL_AAD128A8,清河购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_815D63EE,温州批发城,department_store,shopping_mall,,,keyword_shopping
category,MALL_22C1CD0F,精贸商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D03E82D7,五禾商场,department_store,shopping_mall,,,typecode_0601
category,MALL_DB1663A5,保温城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B4E5688A,名优城,department_store,shopping_mall,,,keyword_shopping
category,MALL_1BC2915C,哈尔滨华南城B区,department_store,shopping_mall,,,keyword_shopping
category,MALL_4F38E65C,温州批发城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3B5062D5,生活汇·购物公园,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_8E143E46,益华商场(三棵树大街),department_store,shopping_mall,,,typecode_0601
category,MALL_C18FA3BE,道外区太平桥百盛A(3座),department_store,shopping_mall,,,typecode_0601
category,MALL_22E3DFB2,金蟾商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_D6A575CA,金龙商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FDC1D7AE,青龙商贸城B栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_37AE7854,上海沙龙,department_store,shopping_mall,,,typecode_0601
category,MALL_7378F7F1,中央商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B60DB7D4,哈尔滨印象城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3AF3E5B8,康氏购物·民生广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FC8E76CB,新盛隆,department_store,shopping_mall,,,typecode_0601
category,MALL_630267B5,松雷何所有,department_store,shopping_mall,,,typecode_0601
category,MALL_E74B863D,潮人广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E99DE5D8,秀龙商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_0D6A2CAB,金帝商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F443CE0A,银泰城·悦街,department_store,shopping_mall,,,keyword_shopping
category,MALL_F03FB9BC,银泰城购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_25AE4556,佳丽里楼,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_9354D1B6,天华商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D7BF1DB1,富民隆商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_ECAF07E5,平山商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_998071A4,时尚阳光购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_02E2A046,金京商场,department_store,shopping_mall,,,typecode_0601
category,MALL_04611205,闽南国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_20F23061,阿城一百商厦,department_store,shopping_mall,,,keyword_shopping
category,MALL_E560ACDA,中旗商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5C16951A,亚麻广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_CC0F3AB1,凯旋新生活购物广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_AF581D7A,国泉商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6AEEC1F7,安埠商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_166755AE,正阳楼,department_store,shopping_mall,,,typecode_0601
category,MALL_9BF54A4B,润佳邻·邻里中心,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_F9F7E931,燕曦手作,department_store,shopping_mall,,,typecode_0601
category,MALL_D12B9AF0,通乡商店,department_store,shopping_mall,,,typecode_0601
category,MALL_B0BF552B,香阜商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_A05F5B4A,中央商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_376EDC88,新世界时尚广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_569249B0,曼曼购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_F12B6152,杭州湾商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_F19E7F6A,林都商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_410034EE,华茂商场(加漠公路),department_store,shopping_mall,,,typecode_0601
category,MALL_ED4A5DDE,商贸大厦,department_store,shopping_mall,,,typecode_0601
category,MALL_F3A6BE4E,新华商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_1085541F,长宁商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_53E49CF9,一佰购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_FB4B236E,中央商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_232F896F,大世界,department_store,shopping_mall,,,typecode_0601
category,MALL_7879F421,鼎峰商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_CD8B04BF,太平商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3692E936,百纺商场,department_store,shopping_mall,,,typecode_0601
category,MALL_EE1794BC,阳光购物广场(同阳路),department_store,shopping_mall,,,keyword_shopping
category,MALL_BC184157,新星购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6B08C774,新粤城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0EB5C49A,溪莲商场,department_store,shopping_mall,,,typecode_0601
category,MALL_66B79B09,金马国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_2BF36721,双鹏购物广场(花园街),department_store,shopping_mall,,,keyword_shopping
category,MALL_4D33F2A4,潘妮国际名品城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C67A47AC,联谊商场,department_store,shopping_mall,,,typecode_0601
category,MALL_7C596511,商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_2BF904BA,红岗商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_061FE3C0,中心商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0A67B9B4,悦榕里购物广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_A780D80C,新一百,department_store,shopping_mall,,,typecode_0601
category,MALL_974C75F2,海燕商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7841CEAB,肇州县中心商城有限公司,department_store,shopping_mall,,,keyword_shopping
