mall_code,name,city_name,district_name,existing_poi,status,candidate_poi_id,candidate_name,score,distance_m,need_review,action
MALL_8D3A9461,滨海利玛广场,温州市,龙湾区,B02410WPO8,matched,B02410WPO8,滨海利玛广场,90.0,0.0,False,kept_existing
MALL_F3C8D52B,潮品挚尚,温州市,龙湾区,B0H6YY8TE8,matched,B0H6YY8TE8,潮品挚尚(吾悦广场温州龙湾店),75.0,0.0,False,kept_existing
MALL_BC6B4955,环游里购物中心,温州市,龙湾区,B0KKLUBP74,matched,B0KKLUBP74,环游里购物中心,90.0,0.0,False,kept_existing
MALL_A3AE12B3,瑞湖1号街购物广场,温州市,龙湾区,B0FFFS771D,matched,B0FFFS771D,瑞湖1号街购物广场,90.0,0.0,False,kept_existing
MALL_628AEE6B,空港崇悦广场,温州市,龙湾区,B0GK9XT6CR,matched,B0GK9XT6CR,空港崇悦广场,90.0,0.0,False,kept_existing
MALL_9C6A7862,通征购物中心,温州市,龙湾区,B0I2KRKW4H,matched,B0I2KRKW4H,通征购物中心(温州吾悦广场店),75.0,0.0,False,kept_existing
MALL_24AF4560,邻里广场,温州市,龙湾区,B024102F8G,matched,B024102F8G,邻里广场(雁荡东路店),75.0,0.0,False,kept_existing
MALL_F36A177E,龙湾购物中心,温州市,龙湾区,B0FFGBR7M0,matched,B0FFGBR7M0,龙湾购物中心,90.0,0.0,False,kept_existing
MALL_29258B18,南浔嘉都广场,湖州市,南浔区,B0JBG7J71V,matched,B0JBG7J71V,南浔嘉都广场,90.0,0.0,False,kept_existing
MALL_6DE812AD,君欣广场,湖州市,南浔区,B0JBAUE47H,matched,B0JBAUE47H,君欣广场,90.0,0.0,False,kept_existing
MALL_5A5E9EF2,吾悦广场,湖州市,南浔区,B0HUSMKDDJ,matched,B0HUSMKDDJ,吾悦广场(湖州南浔店),75.0,0.0,False,kept_existing
MALL_7C93D459,新世界商贸城,湖州市,南浔区,B0FFFSYSW3,matched,B0FFFSYSW3,新世界商贸城,90.0,0.0,False,kept_existing
MALL_6A1ED522,梦湖商厦,湖州市,南浔区,B0FFH9CUFT,matched,B0FFH9CUFT,梦湖商厦,90.0,0.0,False,kept_existing
MALL_531334E3,泰安商业广场,湖州市,南浔区,B023C0PP92,matched,B023C0PP92,泰安商业广场,90.0,0.0,False,kept_existing
MALL_486B6E6F,浙北大厦,湖州市,南浔区,B023C02X6T,matched,B023C02X6T,浙北大厦(湖州南浔店),75.0,0.0,False,kept_existing
MALL_72C3D6CA,电商购物城,湖州市,南浔区,B0FFHTNOYT,matched,B0FFHTNOYT,电商购物城,90.0,0.0,False,kept_existing
MALL_75A8E3B4,菱湖美树商业广场,湖州市,南浔区,B0FFMABXFB,matched,B0FFMABXFB,菱湖美树商业广场,90.0,0.0,False,kept_existing
MALL_B53603AD,万达广场,湖州市,吴兴区,B0FFH05HRN,matched,B0FFH05HRN,万达广场(湖州吴兴店),75.0,0.0,False,kept_existing
MALL_0795117A,凤凰时代广场,湖州市,吴兴区,B023C02LVM,matched,B023C02LVM,凤凰时代广场,90.0,0.0,False,kept_existing
MALL_7A8D6EA6,吾悦广场,湖州市,吴兴区,B0G0JUHTYW,matched,B0G0JUHTYW,吾悦广场(湖州织里店),75.0,0.0,False,kept_existing
MALL_EF8C9C91,四季淘宝城,湖州市,吴兴区,B023C0OHKI,matched,B023C0OHKI,四季淘宝城,90.0,0.0,False,kept_existing
MALL_090AA20C,大东商贸中心,湖州市,吴兴区,B0FFLJR60H,matched,B0FFLJR60H,大东商贸中心,90.0,0.0,False,kept_existing
MALL_3165BE89,新天地商贸中心,湖州市,吴兴区,B023C01V3B,matched,B023C01V3B,新天地商贸中心,90.0,0.0,False,kept_existing
MALL_0D14F1FB,星火百货,湖州市,吴兴区,B0FFG93RF6,matched,B0FFG93RF6,星火百货,90.0,0.0,False,kept_existing
MALL_A0DE109A,星火百货B座,湖州市,吴兴区,B0FFH25WDY,matched,B0FFH25WDY,星火百货B座,90.0,0.0,False,kept_existing
MALL_7C912C60,星火购物,湖州市,吴兴区,B0FFHWG292,matched,B0FFHWG292,星火购物,90.0,0.0,False,kept_existing
MALL_135C2113,梅地亚广场,湖州市,吴兴区,B0FFF9TOJ3,matched,B0FFF9TOJ3,梅地亚广场,90.0,0.0,False,kept_existing
MALL_4C86ED79,永辉城市生活广场,湖州市,吴兴区,B0HASU8BI6,matched,B0HASU8BI6,永辉城市生活广场,90.0,0.0,False,kept_existing
MALL_571A7AD4,浙北生活,湖州市,吴兴区,B0FFG06GFZ,matched,B0FFG06GFZ,浙北生活,90.0,0.0,False,kept_existing
MALL_888FDC8C,浙北购物中心,湖州市,吴兴区,B0IRJ5NWGK,matched,B0IRJ5NWGK,浙北购物中心,90.0,0.0,False,kept_existing
MALL_A2DCEFDD,湖州爱山银泰城,湖州市,吴兴区,B0HAFHTB0V,matched,B0HAFHTB0V,湖州爱山银泰城,90.0,0.0,False,kept_existing
MALL_E9073A79,湖州福莱福百货贸易有限公司,湖州市,吴兴区,B023C00BCB,matched,B023C00BCB,湖州福莱福百货贸易有限公司,90.0,0.0,False,kept_existing
MALL_07685945,湖州首创奥特莱斯,湖州市,吴兴区,B0FFF9RVCV,matched,B0FFF9RVCV,湖州首创奥特莱斯,90.0,0.0,False,kept_existing
MALL_84F7800D,湖盛仁皇山生活广场,湖州市,吴兴区,B0FFKBCLG9,matched,B0FFKBCLG9,湖盛仁皇山生活广场,90.0,0.0,False,kept_existing
MALL_025A00D9,织里国际轻纺城,湖州市,吴兴区,B0HU3CZHNW,matched,B0HU3CZHNW,织里国际轻纺城,90.0,0.0,False,kept_existing
MALL_475FF352,观凤商城,湖州市,吴兴区,B023C02106,matched,B023C02106,观凤商城(衣裳街历史文化街区店),75.0,0.0,False,kept_existing
MALL_10863BCF,鑫森广场,湖州市,吴兴区,B023C0PHY1,matched,B023C0PHY1,鑫森广场,90.0,0.0,False,kept_existing
MALL_B6EB5E3E,东滨购物中心,湖州市,安吉县,B0L6YPDS8Z,matched,B0L6YPDS8Z,东滨购物中心(东浜小区1区店),75.0,0.0,False,kept_existing
MALL_EEBFAA41,丰华商业广场,湖州市,安吉县,B0FFKXWN99,matched,B0FFKXWN99,丰华商业广场(恒隆府店),75.0,0.0,False,kept_existing
MALL_89EEC3A3,北林场商贸城,湖州市,安吉县,B0FFIBTIX3,matched,B0FFIBTIX3,北林场商贸城,90.0,0.0,False,kept_existing
MALL_526164C2,华立商城,湖州市,安吉县,B0FFH6C02F,matched,B0FFH6C02F,华立商城,90.0,0.0,False,kept_existing
MALL_6AD75AAE,南茂购物中心,湖州市,安吉县,B0FFI6OYXR,matched,B0FFI6OYXR,南茂购物中心,90.0,0.0,False,kept_existing
MALL_A5E9AE8E,博瑞广场,湖州市,安吉县,B0FFHMRQPX,matched,B0FFHMRQPX,博瑞广场,90.0,0.0,False,kept_existing
MALL_9ECF40B8,天和商城,湖州市,安吉县,B0FFHQCA2S,matched,B0FFHQCA2S,天和商城(石溪线店),75.0,0.0,False,kept_existing
MALL_1F03AD5A,安吉商城,湖州市,安吉县,B023C02VXC,matched,B023C02VXC,安吉商城,90.0,0.0,False,kept_existing
MALL_6331880F,安吉商贸广场,湖州市,安吉县,B023C0PGMS,matched,B023C0PGMS,安吉商贸广场,90.0,0.0,False,kept_existing
MALL_A986EB1D,安吉斯购物中心,湖州市,安吉县,B0ID77Q0XK,matched,B0ID77Q0XK,安吉斯购物中心(浙北大厦购物中心店),75.0,0.0,False,kept_existing
MALL_CD9109C8,安吉经典1958商业中心,湖州市,安吉县,B0FFGCSQS7,matched,B0FFGCSQS7,安吉经典1958商业中心,90.0,0.0,False,kept_existing
MALL_4A27664A,安吉美颂广场,湖州市,安吉县,B0FFM7M0GG,matched,B0FFM7M0GG,安吉美颂广场,90.0,0.0,False,kept_existing
MALL_4B8EC05A,恒隆商业广场,湖州市,安吉县,B0G3ZMNXAE,matched,B0G3ZMNXAE,恒隆商业广场,90.0,0.0,False,kept_existing
MALL_92B4D564,景观商城,湖州市,安吉县,B0L1RMA70K,matched,B0L1RMA70K,景观商城,90.0,0.0,False,kept_existing
MALL_5230E93A,浙北大厦,湖州市,安吉县,B023C0OG64,matched,B023C0OG64,浙北大厦(安吉孝丰店),75.0,0.0,False,kept_existing
MALL_E832BF84,祥和路商贸楼,湖州市,安吉县,B0H6SGWXO2,matched,B0H6SGWXO2,祥和路商贸楼,90.0,0.0,False,kept_existing
MALL_C7D4EA81,第一百货,湖州市,安吉县,B023C02W24,matched,B023C02W24,第一百货,90.0,0.0,False,kept_existing
MALL_24A2BAC9,良朋供销大楼,湖州市,安吉县,B023C01RDJ,matched,B023C01RDJ,良朋供销大楼,90.0,0.0,False,kept_existing
MALL_CFFD041E,购物中心,湖州市,安吉县,B0J1N9KTNZ,matched,B0J1N9KTNZ,购物中心,0.0,0.0,True,kept_existing
MALL_CBF4D60B,一站式生活物资购物中心,湖州市,德清县,B0IRJ6NM5Z,matched,B0IRJ6NM5Z,一站式生活物资购物中心,90.0,0.0,False,kept_existing
MALL_F5C24995,乾龙商城,湖州市,德清县,B0G3AHEO6O,matched,B0G3AHEO6O,乾龙商城,90.0,0.0,False,kept_existing
MALL_E30B8906,凯地广场,湖州市,德清县,B0JBTO9BKT,matched,B0JBTO9BKT,凯地广场,90.0,0.0,False,kept_existing
MALL_B7E42BF4,嘉豪·八角井生活广场,湖州市,德清县,B0H3KZXDIL,matched,B0H3KZXDIL,嘉豪·八角井生活广场,90.0,0.0,False,kept_existing
MALL_00B5155A,德清佳得利商贸城,湖州市,德清县,B023C0OIXL,matched,B023C0OIXL,德清佳得利商贸城,90.0,0.0,False,kept_existing
MALL_F90A2EF4,德清佳得利商贸城14幢,湖州市,德清县,B0FFHOW25C,matched,B0FFHOW25C,德清佳得利商贸城14幢,90.0,0.0,False,kept_existing
MALL_3ED55679,德清佳得利商贸城15幢,湖州市,德清县,B0FFI6UO4E,matched,B0FFI6UO4E,德清佳得利商贸城15幢,90.0,0.0,False,kept_existing
MALL_7959D9D0,德清佳得利商贸城17幢,湖州市,德清县,B0FFHOW25D,matched,B0FFHOW25D,德清佳得利商贸城17幢,90.0,0.0,False,kept_existing
MALL_ABC69402,德清佳得利商贸城18幢,湖州市,德清县,B0FFHOW25E,matched,B0FFHOW25E,德清佳得利商贸城18幢,90.0,0.0,False,kept_existing
MALL_97070670,德清佳得利商贸城19幢,湖州市,德清县,B0FFHOW25F,matched,B0FFHOW25F,德清佳得利商贸城19幢,90.0,0.0,False,kept_existing
MALL_290B8085,德清佳得利商贸城20幢,湖州市,德清县,B0FFHLL8LE,matched,B0FFHLL8LE,德清佳得利商贸城20幢,90.0,0.0,False,kept_existing
MALL_215389DA,德清佳得利商贸城21幢,湖州市,德清县,B0FFHOW25G,matched,B0FFHOW25G,德清佳得利商贸城21幢,90.0,0.0,False,kept_existing
MALL_10D8ECC8,德清佳得利商贸城23幢,湖州市,德清县,B0FFHOW25I,matched,B0FFHOW25I,德清佳得利商贸城23幢,90.0,0.0,False,kept_existing
MALL_35C33C5C,德清佳得利商贸城24幢,湖州市,德清县,B0FFHOW25J,matched,B0FFHOW25J,德清佳得利商贸城24幢,90.0,0.0,False,kept_existing
MALL_89E3C960,德清佳得利商贸城25幢,湖州市,德清县,B0FFHOW25N,matched,B0FFHOW25N,德清佳得利商贸城25幢,90.0,0.0,False,kept_existing
MALL_EF89C057,德清佳得利商贸城28幢,湖州市,德清县,B0FFI7PGHH,matched,B0FFI7PGHH,德清佳得利商贸城28幢,90.0,0.0,False,kept_existing
MALL_C7C40DF1,德清佳得利商贸城30幢,湖州市,德清县,B0FFHOW25M,matched,B0FFHOW25M,德清佳得利商贸城30幢,90.0,0.0,False,kept_existing
MALL_2E435F55,德清佳得利商贸城31幢,湖州市,德清县,B0FFHOW25K,matched,B0FFHOW25K,德清佳得利商贸城31幢,90.0,0.0,False,kept_existing
MALL_46E9CDF2,德清城东邻里中心,湖州市,德清县,B0FFJHGEXZ,matched,B0FFJHGEXZ,德清城东邻里中心,90.0,0.0,False,kept_existing
MALL_01C5422B,新安商贸城,湖州市,德清县,B0K2TUQE58,matched,B0K2TUQE58,新安商贸城,90.0,0.0,False,kept_existing
MALL_71D137D6,正翔商业广场,湖州市,德清县,B0FFFZNIPJ,matched,B0FFFZNIPJ,正翔商业广场,90.0,0.0,False,kept_existing
MALL_C4D7110F,金盛达·东城时代,湖州市,德清县,B0FFJKBV0D,matched,B0FFJKBV0D,金盛达·东城时代,90.0,0.0,False,kept_existing
MALL_41182635,万禾广场商业城,湖州市,长兴县,B023C0PU1B,matched,B023C0PU1B,万禾广场商业城,90.0,0.0,False,kept_existing
MALL_96130BAC,万达广场,湖州市,长兴县,B0FFKWWEFO,matched,B0FFKWWEFO,万达广场(长兴店),75.0,0.0,False,kept_existing
MALL_972CBF08,喜鹊斗购物中心,湖州市,长兴县,B0H3FZ8A8Z,matched,B0H3FZ8A8Z,喜鹊斗购物中心,90.0,0.0,False,kept_existing
MALL_DCC39FF9,槐坎商贸中心7号楼,湖州市,长兴县,B0G1HZIET7,matched,B0G1HZIET7,槐坎商贸中心7号楼,90.0,0.0,False,kept_existing
MALL_450B7A50,浙北商业广场A区,湖州市,长兴县,B0FFLI0GBI,matched,B0FFLI0GBI,浙北商业广场A区,90.0,0.0,False,kept_existing
MALL_7B6A9B54,浙北商业广场B区,湖州市,长兴县,B0FFLHW1N1,matched,B0FFLHW1N1,浙北商业广场B区,90.0,0.0,False,kept_existing
MALL_70DD0907,浙北大厦长兴购物广场,湖州市,长兴县,B023C0OGKO,matched,B023C0OGKO,浙北大厦长兴购物广场,90.0,0.0,False,kept_existing
MALL_91221D2E,绿创浙北广场,湖州市,长兴县,B0HKCHA6S4,matched,B0HKCHA6S4,绿创浙北广场,90.0,0.0,False,kept_existing
MALL_D8920F22,美团优选刘家渡自提点,湖州市,长兴县,B0LASCZ92E,matched,B0LASCZ92E,美团优选刘家渡自提点,90.0,0.0,False,kept_existing
MALL_0710C240,金茂百货(解放中路),湖州市,长兴县,B023C02RQE,matched,B023C02RQE,金茂百货(解放中路),90.0,0.0,False,kept_existing
MALL_654AECDE,长兴九汇城购物中心,湖州市,长兴县,B0FFIMT7AO,matched,B0FFIMT7AO,长兴九汇城购物中心,90.0,0.0,False,kept_existing
MALL_880FB2CE,长兴八佰伴,湖州市,长兴县,B023C0PQVC,matched,B023C0PQVC,长兴八佰伴,90.0,0.0,False,kept_existing
MALL_1D446E1D,长兴利时广场,湖州市,长兴县,B023C0Q272,matched,B023C0Q272,长兴利时广场,90.0,0.0,False,kept_existing
MALL_9A8F7178,长兴华厦商场,湖州市,长兴县,B023C01PMK,matched,B023C01PMK,长兴华厦商场,90.0,0.0,False,kept_existing
MALL_6C35069A,长兴太平洋商贸城,湖州市,长兴县,B023C00B11,matched,B023C00B11,长兴太平洋商贸城,90.0,0.0,False,kept_existing
MALL_DDAB4B6B,上浦一百,绍兴市,上虞区,B0FFFW3BKM,matched,B0FFFW3BKM,上浦一百,90.0,0.0,False,kept_existing
MALL_E083DE48,上百万和城,绍兴市,上虞区,B023F03B5B,matched,B023F03B5B,上百万和城,90.0,0.0,False,kept_existing
MALL_EAC1D5E8,上百谢塘购物中心,绍兴市,上虞区,B0FFK5QX8H,matched,B0FFK5QX8H,上百谢塘购物中心,90.0,0.0,False,kept_existing
MALL_F5B7BADE,上虞佳源广场,绍兴市,上虞区,B0FFK8TSZ8,matched,B0FFK8TSZ8,上虞佳源广场,90.0,0.0,False,kept_existing
MALL_0BF209BD,中绍商业广场,绍兴市,上虞区,B0JB1K74KY,matched,B0JB1K74KY,中绍商业广场,90.0,0.0,False,kept_existing
MALL_CBF9B9F4,供销购物中心,绍兴市,上虞区,B023F039QM,matched,B023F039QM,供销购物中心(崧厦商场店),75.0,0.0,False,kept_existing
MALL_69FCEC17,俪晶湾生活广场,绍兴市,上虞区,B0G1P9KQHH,matched,B0G1P9KQHH,俪晶湾生活广场,90.0,0.0,False,kept_existing
MALL_0266B5A8,大通商城,绍兴市,上虞区,B023F00CXF,matched,B023F00CXF,大通商城,90.0,0.0,False,kept_existing
MALL_C9DE072A,大通滨江商城,绍兴市,上虞区,B0FFMGQC7T,matched,B0FFMGQC7T,大通滨江商城,90.0,0.0,False,kept_existing
MALL_B96DF599,大通滨海商城,绍兴市,上虞区,B0FFJHB16J,matched,B0FFJHB16J,大通滨海商城,90.0,0.0,False,kept_existing
MALL_D9109183,崧厦商场,绍兴市,上虞区,B023F0P50I,matched,B023F0P50I,崧厦商场,90.0,0.0,False,kept_existing
MALL_18EE0A68,懿境广场,绍兴市,上虞区,B0G1OZEAB2,matched,B0G1OZEAB2,懿境广场,90.0,0.0,False,kept_existing
MALL_8C4B6E43,时代潮城,绍兴市,上虞区,B023F0P68C,matched,B023F0P68C,时代潮城,90.0,0.0,False,kept_existing
MALL_02E9BC96,百货大楼,绍兴市,上虞区,B023F02RGN,matched,B023F02RGN,百货大楼,90.0,0.0,False,kept_existing
MALL_B7558951,盖北购物中心,绍兴市,上虞区,B0FFGZNOEV,matched,B0FFGZNOEV,盖北购物中心,90.0,0.0,False,kept_existing
MALL_85A653E4,第二百货大楼,绍兴市,上虞区,B023F0Q74L,matched,B023F0Q74L,第二百货大楼,90.0,0.0,False,kept_existing
MALL_28042112,绍兴上虞·云泰PARK,绍兴市,上虞区,B0JB31GDLF,matched,B0JB31GDLF,绍兴上虞·云泰PARK,90.0,0.0,False,kept_existing
MALL_B99A01AC,绍兴上虞上百万悦城,绍兴市,上虞区,B0HGAZZA5F,matched,B0HGAZZA5F,绍兴上虞上百万悦城,90.0,0.0,False,kept_existing
MALL_E36BC875,绍兴上虞时代广场,绍兴市,上虞区,B0FFH0202U,matched,B0FFH0202U,绍兴上虞时代广场,90.0,0.0,False,kept_existing
MALL_772838E7,越都购物中心,绍兴市,上虞区,B0FFI6XBX2,matched,B0FFI6XBX2,越都购物中心,90.0,0.0,False,kept_existing
MALL_4FE07D98,鑫隆财富广场,绍兴市,上虞区,B0FFHJW3ZB,matched,B0FFHJW3ZB,鑫隆财富广场,90.0,0.0,False,kept_existing
MALL_69218C1C,上悦城商业中心,绍兴市,嵊州市,B0I3F90KKX,matched,B0I3F90KKX,上悦城商业中心,90.0,0.0,False,kept_existing
MALL_8F41C1A6,世纪广场(西南街),绍兴市,嵊州市,B023F0OTNR,matched,B023F0OTNR,世纪广场(西南街),90.0,0.0,False,kept_existing
MALL_89E01706,信源国际商业城3号楼,绍兴市,嵊州市,B0FFI7BD87,matched,B0FFI7BD87,信源国际商业城3号楼,90.0,0.0,False,kept_existing
MALL_BF49609C,和悦时代广场,绍兴市,嵊州市,B0FFH1L15L,matched,B0FFH1L15L,和悦时代广场(嵊州店),75.0,0.0,False,kept_existing
MALL_AEA235C2,天华购物中心,绍兴市,嵊州市,B0FFHTRG43,matched,B0FFHTRG43,天华购物中心,90.0,0.0,False,kept_existing
MALL_4F1CAF6E,嵊州吾悦广场,绍兴市,嵊州市,B0FFH6UB8H,matched,B0FFH6UB8H,嵊州吾悦广场,90.0,0.0,False,kept_existing
MALL_CDE5D0F2,嵊州国商购物广场,绍兴市,嵊州市,B023F031Y9,matched,B023F031Y9,嵊州国商购物广场,90.0,0.0,False,kept_existing
MALL_3569844E,嵊州巿商业城,绍兴市,嵊州市,B0FFHN0EZM,matched,B0FFHN0EZM,嵊州巿商业城(商业城大厦店),75.0,0.0,False,kept_existing
MALL_F180D1FE,新邻里广场,绍兴市,嵊州市,B0HBO5MQC9,matched,B0HBO5MQC9,新邻里广场,90.0,0.0,False,kept_existing
MALL_452D5482,沸水旅游购物中心,绍兴市,嵊州市,B0FFKYU4A9,matched,B0FFKYU4A9,沸水旅游购物中心,90.0,0.0,False,kept_existing
MALL_A67B9E35,现代广场,绍兴市,嵊州市,B023F00H9L,matched,B023F00H9L,现代广场,90.0,0.0,False,kept_existing
MALL_077EDCD2,越州商城,绍兴市,嵊州市,B023F01IAC,matched,B023F01IAC,越州商城,90.0,0.0,False,kept_existing
MALL_E99376B1,金昌·大象里,绍兴市,嵊州市,B0K1KHE69X,matched,B0K1KHE69X,金昌·大象里,90.0,0.0,False,kept_existing
MALL_A33B3DC0,长乐供销社-南贸商场,绍兴市,嵊州市,B0FFL0N6DH,matched,B0FFL0N6DH,长乐供销社-南贸商场,90.0,0.0,False,kept_existing
MALL_2DA9A6D3,世贸广场,绍兴市,新昌县,B0FFGXQQZW,matched,B0FFGXQQZW,世贸广场(新昌店),75.0,0.0,False,kept_existing
MALL_5746D5A1,新昌万达广场北区,绍兴市,新昌县,B0LACUJBO6,matched,B0LACUJBO6,新昌万达广场北区,90.0,0.0,False,kept_existing
MALL_91EF03AD,新昌商城(新昌县食品安全委员会办公室西),绍兴市,新昌县,B023F0OTOS,matched,B023F0OTOS,新昌商城(新昌县食品安全委员会办公室西),90.0,0.0,False,kept_existing
MALL_966BCD17,达利广场,绍兴市,新昌县,B0FFHJWVEE,matched,B0FFHJWVEE,达利广场,90.0,0.0,False,kept_existing
MALL_93641795,锦杭百货,绍兴市,新昌县,B023F02ZVF,matched,B023F02ZVF,锦杭百货,90.0,0.0,False,kept_existing
MALL_095758F9,镜岭供销社百货商场,绍兴市,新昌县,B0FFL0KZ28,matched,B0FFL0KZ28,镜岭供销社百货商场,90.0,0.0,False,kept_existing
MALL_8553ECEB,万达广场,绍兴市,柯桥区,B023F0RYOT,matched,B023F0RYOT,万达广场(绍兴柯桥店),75.0,0.0,False,kept_existing
MALL_51B354EE,上海如海超市(下大线),绍兴市,柯桥区,B0GRDOM6T9,matched,B0GRDOM6T9,上海如海超市(下大线),90.0,0.0,False,kept_existing
MALL_77B316A9,中意奥特莱斯,绍兴市,柯桥区,B0LDM7ETX5,matched,B0LDM7ETX5,中意奥特莱斯,90.0,0.0,False,kept_existing
MALL_798518D5,利佰家商业广场,绍兴市,柯桥区,B0ID4CNX5G,matched,B0ID4CNX5G,利佰家商业广场,90.0,0.0,False,kept_existing
MALL_05EFDA6F,华联国际商贸城(群贤路),绍兴市,柯桥区,B023F00M6L,matched,B023F00M6L,华联国际商贸城(群贤路),90.0,0.0,False,kept_existing
MALL_3D997484,华能商城,绍兴市,柯桥区,B023F01AOQ,matched,B023F01AOQ,华能商城,90.0,0.0,False,kept_existing
MALL_ED02C1FE,华舍商城,绍兴市,柯桥区,B023F02SCX,matched,B023F02SCX,华舍商城,90.0,0.0,False,kept_existing
MALL_27DE1B52,新滨广场,绍兴市,柯桥区,B0GD0Z98JU,matched,B0GD0Z98JU,新滨广场,90.0,0.0,False,kept_existing
MALL_4595A285,柯桥购物中心,绍兴市,柯桥区,B023F02UG2,matched,B023F02UG2,柯桥购物中心,90.0,0.0,False,kept_existing
MALL_3D4331FB,江桥商城,绍兴市,柯桥区,B0FFHNJ0NL,matched,B0FFHNJ0NL,江桥商城,90.0,0.0,False,kept_existing
MALL_E65687AD,绍兴市柯桥区滨海新天地绍肖印染厂有限公司,绍兴市,柯桥区,B0FFKZWVQP,matched,B0FFKZWVQP,绍兴市柯桥区滨海新天地绍肖印染厂有限公司,90.0,0.0,False,kept_existing
MALL_C917FD6E,蓝天·市心广场,绍兴市,柯桥区,B023F02SY9,matched,B023F02SY9,蓝天·市心广场,90.0,0.0,False,kept_existing
MALL_473A4467,蓝天·市心广场1号楼,绍兴市,柯桥区,B0FFJQ2CMA,matched,B0FFJQ2CMA,蓝天·市心广场1号楼,90.0,0.0,False,kept_existing
MALL_5E92416E,蓝天商业中心,绍兴市,柯桥区,B023F0P2J1,matched,B023F0P2J1,蓝天商业中心,90.0,0.0,False,kept_existing
MALL_7E58E321,金桔商城,绍兴市,柯桥区,B0GUOL52W6,matched,B0GUOL52W6,金桔商城(蓝天·市心广场店),75.0,0.0,False,kept_existing
MALL_2B2F0190,锦麟天地购物中心,绍兴市,柯桥区,B0H1SHJ420,matched,B0H1SHJ420,锦麟天地购物中心(笛扬路步行街店),75.0,0.0,False,kept_existing
MALL_839923AF,一百城东商业广场,绍兴市,诸暨市,B0FFGEK8GV,matched,B0FFGEK8GV,一百城东商业广场,90.0,0.0,False,kept_existing
MALL_3810E578,万塘汇潮生活广场,绍兴市,诸暨市,B0FFJL1HAH,matched,B0FFJL1HAH,万塘汇潮生活广场,90.0,0.0,False,kept_existing
MALL_4BFD2D7D,万安·煦途城市生活广场,绍兴市,诸暨市,B0FFIOY0D4,matched,B0FFIOY0D4,万安·煦途城市生活广场,90.0,0.0,False,kept_existing
MALL_2669EFD7,万达广场,绍兴市,诸暨市,B0FFG62NU4,matched,B0FFG62NU4,万达广场(诸暨店),75.0,0.0,False,kept_existing
MALL_8F9A9E4E,万风新世界,绍兴市,诸暨市,B0I04UWFHH,matched,B0I04UWFHH,万风新世界,90.0,0.0,False,kept_existing
MALL_96DA399B,向阳陶朱购物广场,绍兴市,诸暨市,B0FFF9UXUM,matched,B0FFF9UXUM,向阳陶朱购物广场,90.0,0.0,False,kept_existing
MALL_1A4AF0CD,唐韵广场,绍兴市,诸暨市,B0FFJH90A9,matched,B0FFJH90A9,唐韵广场,90.0,0.0,False,kept_existing
MALL_CE7010FB,嘉凯城(枫桥城市客厅),绍兴市,诸暨市,B0FFGMCFL4,matched,B0FFGMCFL4,嘉凯城(枫桥城市客厅),90.0,0.0,False,kept_existing
MALL_2C4D63B2,嘉凯城城市客厅,绍兴市,诸暨市,B0FFFRGVIU,matched,B0FFFRGVIU,嘉凯城城市客厅,90.0,0.0,False,kept_existing
MALL_61BBED3A,国贸商城(大桥路),绍兴市,诸暨市,B023F019UL,matched,B023F019UL,国贸商城(大桥路),90.0,0.0,False,kept_existing
MALL_15BD4B42,大唐小百货,绍兴市,诸暨市,B023F0R0G3,matched,B023F0R0G3,大唐小百货,90.0,0.0,False,kept_existing
MALL_E670562E,店口商贸城,绍兴市,诸暨市,B0FFG1B34H,matched,B0FFG1B34H,店口商贸城,90.0,0.0,False,kept_existing
MALL_D172C15E,永新广场,绍兴市,诸暨市,B0FFHGP1Z5,matched,B0FFHGP1Z5,永新广场,90.0,0.0,False,kept_existing
MALL_13D2C05D,珠宝城商业广场,绍兴市,诸暨市,B0FFI057C3,matched,B0FFI057C3,珠宝城商业广场,90.0,0.0,False,kept_existing
MALL_9933AF01,第一百货(暨阳路),绍兴市,诸暨市,B023F03B77,matched,B023F03B77,第一百货(暨阳路),90.0,0.0,False,kept_existing
MALL_0BAAF127,诸暨万风新天地,绍兴市,诸暨市,B0HA5YNG3H,matched,B0HA5YNG3H,诸暨万风新天地,90.0,0.0,False,kept_existing
MALL_D7C6854D,诸暨万风新天地西楼,绍兴市,诸暨市,B0GUYH3GRU,matched,B0GUYH3GRU,诸暨万风新天地西楼,90.0,0.0,False,kept_existing
MALL_29F2FEC6,诸暨宝龙广场,绍兴市,诸暨市,B0FFKHA7RQ,matched,B0FFKHA7RQ,诸暨宝龙广场,90.0,0.0,False,kept_existing
MALL_F43B27F0,诸暨新天地,绍兴市,诸暨市,B0FFHNOTC0,matched,B0FFHNOTC0,诸暨新天地,90.0,0.0,False,kept_existing
MALL_B9627F50,诸暨青悦城,绍兴市,诸暨市,B0FFLH1S2X,matched,B0FFLH1S2X,诸暨青悦城,90.0,0.0,False,kept_existing
MALL_803B0ABF,雄风新世界(暨阳路),绍兴市,诸暨市,B023F0OTU3,matched,B023F0OTU3,雄风新世界(暨阳路),90.0,0.0,False,kept_existing
MALL_03EF44D7,世茂广场,绍兴市,越城区,B023F02NEG,matched,B023F02NEG,世茂广场,90.0,0.0,False,kept_existing
MALL_516D350D,中惠城市折扣,绍兴市,越城区,B023F0P9HQ,matched,B023F0P9HQ,中惠城市折扣,90.0,0.0,False,kept_existing
