mall_code,name,city_name,district_name,lat,lng,amap_poi_id,brand_count,store_count,search_query_dev,search_query_opened
MALL_BE3D0A53,名都广场,清远市,清城区,23.708661,113.024253,B02FB020CL,3,5,清远市名都广场 开发商,清远市名都广场 开业时间
MALL_80B510F4,香港城,梧州市,万秀区,23.469667,111.318888,B030600M10,3,5,梧州市香港城 开发商,梧州市香港城 开业时间
MALL_D5CDDD8F,世纪商厦,梧州市,龙圩区,23.417086,111.249753,B03060MKEX,3,5,梧州市世纪商厦 开发商,梧州市世纪商厦 开业时间
MALL_0C8D1B2E,世购广场,衡水市,安平县,38.233701,115.524344,B0FFJGNTHK,3,5,衡水市世购广场 开发商,衡水市世购广场 开业时间
MALL_7AF90E7C,乐山商场,驻马店市,驿城区,32.975692,114.032097,B0FFHDARU2,3,5,驻马店市乐山商场 开发商,驻马店市乐山商场 开业时间
MALL_E6AB4315,阳光100,武汉市,江夏区,30.402565,114.412688,B0FFMHA9QP,3,5,武汉市阳光100 开发商,武汉市阳光100 开业时间
MALL_47DCE74A,罗宾森广场,厦门市,思明区,24.468932,118.112681,B02500Q8QF,3,5,厦门市罗宾森广场 开发商,厦门市罗宾森广场 开业时间
MALL_7E56E392,上亿广场,沈阳市,浑南区,41.691006,123.423206,B0FFGPA8L0,3,5,沈阳市上亿广场 开发商,沈阳市上亿广场 开业时间
MALL_D35BE700,贸易广场,渭南市,临渭区,34.502604,109.455528,B0391005Y9,3,5,渭南市贸易广场 开发商,渭南市贸易广场 开业时间
MALL_34248B77,维多利商厦,包头市,昆都仑区,40.657577,109.814132,B01D80P2C7,3,4,包头市维多利商厦 开发商,包头市维多利商厦 开业时间
MALL_E6AC1BC2,河港青年商业城,巴彦淖尔市,临河区,40.757874,107.417326,B01DE00ALZ,3,4,巴彦淖尔市河港青年商业城 开发商,巴彦淖尔市河港青年商业城 开业时间
MALL_0D3FCDC0,北辰荟,北京城区,朝阳区,40.003452,116.387761,B0I6470LCR,3,4,北京城区北辰荟 开发商,北京城区北辰荟 开业时间
MALL_2BF831D8,缤纷广场,成都市,双流区,30.50521,104.053365,B001C7XLAU,3,4,成都市缤纷广场 开发商,成都市缤纷广场 开业时间
MALL_6C208F56,百伦广场,成都市,郫都区,30.811162,103.887814,B0FFGMM5IB,3,4,成都市百伦广场 开发商,成都市百伦广场 开业时间
MALL_7B8658BB,春天百货,绵阳市,平武县,32.407315,104.534134,B03300PFHQ,3,4,绵阳市春天百货 开发商,绵阳市春天百货 开业时间
MALL_7DC77025,星河广场,自贡市,荣县,29.451689,104.413164,B0FFHOZTVI,3,4,自贡市星河广场 开发商,自贡市星河广场 开业时间
MALL_7A063559,时代商厦,泰安市,岱岳区,36.176094,117.052868,B0FFKPH8EL,3,4,泰安市时代商厦 开发商,泰安市时代商厦 开业时间
MALL_A2222343,谷德广场,潍坊市,奎文区,36.721788,119.170342,B021815YYN,3,4,潍坊市谷德广场 开发商,潍坊市谷德广场 开业时间
MALL_4E65EFD6,谷德茂,潍坊市,奎文区,36.709155,119.203021,B0G2N53702,3,4,潍坊市谷德茂 开发商,潍坊市谷德茂 开业时间
MALL_C84A003D,佳和城,菏泽市,牡丹区,35.234055,115.462934,B0FFMFWSWL,3,4,菏泽市佳和城 开发商,菏泽市佳和城 开业时间
MALL_41BE4A98,青岛海信广场,青岛市,市南区,36.060316,120.396279,B02140A2XH,3,4,青岛市青岛海信广场 开发商,青岛市青岛海信广场 开业时间
MALL_F87031DD,万润广场,东莞市,东城街道,22.992427,113.879067,B0FFGAFPOZ,3,4,东莞市万润广场 开发商,东莞市万润广场 开业时间
MALL_5880B41B,华丰汇,广州市,番禺区,22.937327,113.377739,B00141S1MU,3,4,广州市华丰汇 开发商,广州市华丰汇 开业时间
MALL_EF0E6BDD,融悦汇,广州市,黄埔区,23.092131,113.532642,B0FFHJFYM9,3,4,广州市融悦汇 开发商,广州市融悦汇 开业时间
MALL_81D25F00,京基百纳广场,深圳市,南山区,22.530691,113.969345,B02F37UIZK,3,4,深圳市京基百纳广场 开发商,深圳市京基百纳广场 开业时间
MALL_E8B090C9,太和广场,肇庆市,端州区,23.074161,112.432719,B0FFFVF3D8,3,4,肇庆市太和广场 开发商,肇庆市太和广场 开业时间
MALL_57AE1BD6,银河广场,茂名市,信宜市,22.352499,110.948208,B029C0P9DM,3,4,茂名市银河广场 开发商,茂名市银河广场 开业时间
MALL_805AE72E,太阳广场,苏州市,姑苏区,31.313234,120.600588,B02000K4DT,3,4,苏州市太阳广场 开发商,苏州市太阳广场 开业时间
MALL_15774FD7,梦之城,苏州市,虎丘区,31.34206,120.419427,B0FFH9VB1C,3,4,苏州市梦之城 开发商,苏州市梦之城 开业时间
MALL_3823422B,华达百货,景德镇市,珠山区,29.293003,117.20929,B031E0HXWS,3,4,景德镇市华达百货 开发商,景德镇市华达百货 开业时间
MALL_AB91D4B4,远洋城,唐山市,路北区,39.667905,118.175672,B013B03BLW,3,4,唐山市远洋城 开发商,唐山市远洋城 开业时间
MALL_4CD5CB85,东祥商厦,沧州市,东光县,37.882578,116.552429,B013D00XYO,3,4,沧州市东祥商厦 开发商,沧州市东祥商厦 开业时间
MALL_6755B867,北国未来城,石家庄市,桥西区,38.002077,114.473118,B0J24SV8W0,3,4,石家庄市北国未来城 开发商,石家庄市北国未来城 开业时间
MALL_F9FE6514,乐汇城,石家庄市,辛集市,37.916341,115.217,B0FFG2AFKI,3,4,石家庄市乐汇城 开发商,石家庄市乐汇城 开业时间
MALL_D5F6A482,大张盛德美,平顶山市,汝州市,34.185501,112.840591,B0H3LALHU4,3,4,平顶山市大张盛德美 开发商,平顶山市大张盛德美 开业时间
MALL_3F4275DD,余之城,杭州市,临平区,30.394345,120.304443,B0FFG6K58M,3,4,杭州市余之城 开发商,杭州市余之城 开业时间
MALL_A67B9E35,现代广场,绍兴市,嵊州市,29.586463,120.822678,B023F00H9L,3,4,绍兴市现代广场 开发商,绍兴市现代广场 开业时间
MALL_5BDB5A82,万星广场,漳州市,云霄县,23.938185,117.334745,B0FFIIEHVC,3,4,漳州市万星广场 开发商,漳州市万星广场 开业时间
MALL_FFCE3DE0,海纳广场,贵阳市,花溪区,26.52084,106.702724,B03530OZSU,3,4,贵阳市海纳广场 开发商,贵阳市海纳广场 开业时间
MALL_CD2B58D0,大连商场,大连市,中山区,38.916979,121.634563,B019B013C3,3,4,大连市大连商场 开发商,大连市大连商场 开业时间
MALL_5A04A50E,金都商厦,抚顺市,清原满族自治县,42.101518,124.929961,B019D0NTXJ,3,4,抚顺市金都商厦 开发商,抚顺市金都商厦 开业时间
MALL_89550CEE,大骏百货,上海城区,奉贤区,30.989105,121.431366,B0FFGJ97KL,3,3,上海城区大骏百货 开发商,上海城区大骏百货 开业时间
MALL_19FF22D0,吾悦生活广场,上海城区,松江区,31.009461,121.206926,B00156D3BX,3,3,上海城区吾悦生活广场 开发商,上海城区吾悦生活广场 开业时间
MALL_D8AEC599,开元地中海商业广场,上海城区,松江区,31.037768,121.219475,B00155LJD2,3,3,上海城区开元地中海商业广场 开发商,上海城区开元地中海商业广场 开业时间
MALL_49C51632,凯德虹口商业中心,上海城区,虹口区,31.270926,121.47795,B00156EIR7,3,3,上海城区凯德虹口商业中心 开发商,上海城区凯德虹口商业中心 开业时间
MALL_5157DAFD,百盛优客城市广场,上海城区,长宁区,31.21049,121.403336,B0FFF6OUKL,3,3,上海城区百盛优客城市广场 开发商,上海城区百盛优客城市广场 开业时间
MALL_0861986A,凯德闵行商业中心,上海城区,闵行区,31.107788,121.378283,B00155Q7EO,3,3,上海城区凯德闵行商业中心 开发商,上海城区凯德闵行商业中心 开业时间
MALL_981B7A0A,CP静安,上海城区,静安区,31.225586,121.446407,B00156YMHK,3,3,上海城区CP静安 开发商,上海城区CP静安 开业时间
MALL_1B7AEC83,北辰财富中心,昆明市,盘龙区,25.081891,102.734404,B0JK9HDI0A,3,3,昆明市北辰财富中心 开发商,昆明市北辰财富中心 开业时间
MALL_09168F90,创基尚城,普洱市,思茅区,22.768265,100.973927,B036F15VFG,3,3,普洱市创基尚城 开发商,普洱市创基尚城 开业时间
MALL_B0EF5BF8,贸易大楼,曲靖市,宣威市,26.224294,104.10497,B036A00CLA,3,3,曲靖市贸易大楼 开发商,曲靖市贸易大楼 开业时间
MALL_888F5DC5,城市港湾购物公园,楚雄彝族自治州,大姚县,25.721735,101.326766,B0FFI1PNYL,3,3,楚雄彝族自治州城市港湾购物公园 开发商,楚雄彝族自治州城市港湾购物公园 开业时间
MALL_BF200616,锦辉广场,红河哈尼族彝族自治州,泸西县,24.53331,103.763983,B0FFKZNCCW,3,3,红河哈尼族彝族自治州锦辉广场 开发商,红河哈尼族彝族自治州锦辉广场 开业时间
MALL_53D31FBE,鼎盛广场,乌兰察布市,卓资县,40.892051,112.580971,B0FFJ5PFN5,3,3,乌兰察布市鼎盛广场 开发商,乌兰察布市鼎盛广场 开业时间
MALL_6E8F1476,幸福广场,乌兰察布市,集宁区,41.025748,113.124357,B0FFFVLC83,3,3,乌兰察布市幸福广场 开发商,乌兰察布市幸福广场 开业时间
MALL_9142F11D,海悦城,呼伦贝尔市,海拉尔区,49.215704,119.746165,B0FFGA4F3L,3,3,呼伦贝尔市海悦城 开发商,呼伦贝尔市海悦城 开业时间
MALL_029AF507,王府中环,北京城区,东城区,39.912576,116.409348,B0FFG972OZ,3,3,北京城区王府中环 开发商,北京城区王府中环 开业时间
MALL_FA387F8F,瀛海环宇坊,北京城区,大兴区,39.758038,116.448613,B0H1HSRN75,3,3,北京城区瀛海环宇坊 开发商,北京城区瀛海环宇坊 开业时间
MALL_7CAB87BA,北投购物公园,北京城区,朝阳区,39.978941,116.401772,B0HD0ZYFON,3,3,北京城区北投购物公园 开发商,北京城区北投购物公园 开业时间
MALL_E6A77CEF,京粮广场,北京城区,海淀区,39.930845,116.253898,B000A9PREQ,3,3,北京城区京粮广场 开发商,北京城区京粮广场 开业时间
MALL_45AA4E4E,新南聚彩荟,北京城区,通州区,39.736942,116.543757,B0FFMDBFGV,3,3,北京城区新南聚彩荟 开发商,北京城区新南聚彩荟 开业时间
MALL_F4B8878B,新城商厦,北京城区,通州区,39.799039,116.565885,B000AA84DX,3,3,北京城区新城商厦 开发商,北京城区新城商厦 开业时间
MALL_3C3F98BF,金钻百货,松原市,宁江区,45.13153,124.83113,B01B60MJT0,3,3,松原市金钻百货 开发商,松原市金钻百货 开业时间
MALL_4AF1FB27,心悦城,白城市,洮北区,45.618385,122.863741,B0G1Y5SKGO,3,3,白城市心悦城 开发商,白城市心悦城 开业时间
MALL_CAF9FC43,阳光城市广场,长春市,公主岭市,43.718923,125.101459,B0FFHS34CO,3,3,长春市阳光城市广场 开发商,长春市阳光城市广场 开业时间
MALL_A1D7B72E,欧亚益民,长春市,南关区,43.889265,125.341617,B0FFHJ9F14,3,3,长春市欧亚益民 开发商,长春市欧亚益民 开业时间
MALL_47493540,住邦城市广场,长春市,宽城区,43.940011,125.2927,B01AF0ZYE5,3,3,长春市住邦城市广场 开发商,长春市住邦城市广场 开业时间
MALL_9A2C8764,广源商都,长春市,宽城区,43.931511,125.326568,B01AF110PI,3,3,长春市广源商都 开发商,长春市广源商都 开业时间
MALL_A7171AC9,活力汇,长春市,朝阳区,43.821916,125.251935,B0FFIIY0FJ,3,3,长春市活力汇 开发商,长春市活力汇 开业时间
MALL_1DF8EFBC,阳光商场,长春市,榆树市,44.607788,126.476676,B0FFFZRIIY,3,3,长春市阳光商场 开发商,长春市阳光商场 开业时间
MALL_D90A9F97,洋洋百货,宜宾市,翠屏区,28.765449,104.623143,B0FFF3N2WZ,3,3,宜宾市洋洋百货 开发商,宜宾市洋洋百货 开业时间
MALL_2D5D248D,中海天府环宇坊,成都市,双流区,30.477623,104.036844,B0FFMCD24O,3,3,成都市中海天府环宇坊 开发商,成都市中海天府环宇坊 开业时间
MALL_5440D287,益州国际广场,成都市,双流区,30.527627,104.055215,B0FFIWJZF5,3,3,成都市益州国际广场 开发商,成都市益州国际广场 开业时间
MALL_90067185,未来中心,成都市,成华区,30.650741,104.095496,B001C90PQH,3,3,成都市未来中心 开发商,成都市未来中心 开业时间
MALL_CD079870,恒泰广场,成都市,郫都区,30.773922,103.939819,B001C951AK,3,3,成都市恒泰广场 开发商,成都市恒泰广场 开业时间
MALL_406FF6E6,甘御兰广场,成都市,金堂县,30.720196,104.545253,B0I0XSC42Y,3,3,成都市甘御兰广场 开发商,成都市甘御兰广场 开业时间
MALL_F6599860,卓锦曼购中心,成都市,锦江区,30.595687,104.136345,B0FFGX1LOR,3,3,成都市卓锦曼购中心 开发商,成都市卓锦曼购中心 开业时间
MALL_C2D3CC01,九龙广场,绵阳市,游仙区,31.510067,104.750312,B0GK3SUXXU,3,3,绵阳市九龙广场 开发商,绵阳市九龙广场 开业时间
MALL_1EC7258F,永逸广场,遂宁市,大英县,30.585799,105.256357,B0FFHIJ57A,3,3,遂宁市永逸广场 开发商,遂宁市永逸广场 开业时间
MALL_9A70729F,仁恒伊势丹,天津城区,南开区,39.139223,117.191137,B0L1VMA2FZ,3,3,天津城区仁恒伊势丹 开发商,天津城区仁恒伊势丹 开业时间
MALL_2867ADBB,宏业广场,天津城区,河北区,39.16555,117.217342,B00160ECWT,3,3,天津城区宏业广场 开发商,天津城区宏业广场 开业时间
MALL_045DF192,寿春环球港,淮南市,寿县,32.542596,116.802918,B0G03ZH0J8,3,3,淮南市寿春环球港 开发商,淮南市寿春环球港 开业时间
MALL_96A6294A,港商场,淮南市,寿县,32.351729,117.018963,B0I2KYIYMP,3,3,淮南市港商场 开发商,淮南市港商场 开业时间
MALL_ED5EEA7D,大金新百,淮南市,田家庵区,32.641235,117.017747,B022A02JH2,3,3,淮南市大金新百 开发商,淮南市大金新百 开业时间
MALL_E807EC0A,正元广场,滁州市,明光市,32.784525,118.01028,B0FFHI9DXD,3,3,滁州市正元广场 开发商,滁州市正元广场 开业时间
MALL_544BB326,国祯广场,蚌埠市,龙子湖区,32.944273,117.389293,B0FFFFU0ZY,3,3,蚌埠市国祯广场 开发商,蚌埠市国祯广场 开业时间
MALL_4C332DDA,汇丰广场,铜陵市,铜官区,30.927843,117.813749,B0232005E4,3,3,铜陵市汇丰广场 开发商,铜陵市汇丰广场 开业时间
MALL_68F178BF,安徽百太,阜阳市,太和县,33.15612,115.621183,B061600481,3,3,阜阳市安徽百太 开发商,阜阳市安徽百太 开业时间
MALL_AF9EEB67,华联生活广场,阜阳市,颍州区,32.889654,115.811246,B061600DFA,3,3,阜阳市华联生活广场 开发商,阜阳市华联生活广场 开业时间
MALL_61148393,威高广场,威海市,环翠区,37.504624,122.123132,B027714JDO,3,3,威海市威高广场 开发商,威海市威高广场 开业时间
MALL_71B86B3F,和瑞广场,济南市,历下区,36.662076,117.071898,B0FFH02GVR,3,3,济南市和瑞广场 开发商,济南市和瑞广场 开业时间
MALL_C9EB268B,美莲广场,济南市,历下区,36.676554,117.137015,B0FFFDXC3Z,3,3,济南市美莲广场 开发商,济南市美莲广场 开业时间
MALL_255AF96D,淄博商厦,滨州市,邹平市,36.886016,117.770604,B0FFGMVRHC,3,3,滨州市淄博商厦 开发商,滨州市淄博商厦 开业时间
MALL_5E0BB78F,家家悦超市,潍坊市,高密市,36.381505,119.766667,B021815PL7,3,3,潍坊市家家悦超市 开发商,潍坊市家家悦超市 开业时间
MALL_E3A83061,温州城,运城市,河津市,35.589788,110.714485,B0FFH5VYXI,3,3,运城市温州城 开发商,运城市温州城 开业时间
MALL_852B845C,大信·新都汇,中山市,南朗街道,22.670159,113.24691,B02F80P2AF,3,3,中山市大信·新都汇 开发商,中山市大信·新都汇 开业时间
MALL_BA096CFB,泰德天润广场,云浮市,罗定市,22.751621,111.573063,B0IUMRDKCD,3,3,云浮市泰德天润广场 开发商,云浮市泰德天润广场 开业时间
MALL_26F6CC54,盈信广场,云浮市,郁南县,23.23901,111.536511,B0FFFOTIUX,3,3,云浮市盈信广场 开发商,云浮市盈信广场 开业时间
MALL_B7A84B7A,富弘广场,佛山市,南海区,23.059914,113.045197,B02F50ZYVX,3,3,佛山市富弘广场 开发商,佛山市富弘广场 开业时间
MALL_C38EE53C,金铂中心,佛山市,南海区,23.010862,113.156326,B0JDPUTBPN,3,3,佛山市金铂中心 开发商,佛山市金铂中心 开业时间
MALL_289E9008,天河领展广场,广州市,天河区,23.123706,113.344307,B0FFF9SW1I,3,3,广州市天河领展广场 开发商,广州市天河领展广场 开业时间
MALL_6A5CB907,钻汇广场,广州市,番禺区,22.947813,113.36263,B00140V160,3,3,广州市钻汇广场 开发商,广州市钻汇广场 开业时间
MALL_B937F669,华通广场,广州市,白云区,23.333805,113.296089,B00140NDIM,3,3,广州市华通广场 开发商,广州市华通广场 开业时间
MALL_5B96617A,来又来,广州市,花都区,23.398309,113.232038,B00141RG9U,3,3,广州市来又来 开发商,广州市来又来 开业时间
MALL_F98A64EB,星际云汇,广州市,黄埔区,23.17152,113.502695,B0H2Y5YCH3,3,3,广州市星际云汇 开发商,广州市星际云汇 开业时间
MALL_8530BFC4,融湖广场,深圳市,龙岗区,22.692841,114.122082,B0HUDSKXBL,3,3,深圳市融湖广场 开发商,深圳市融湖广场 开业时间
MALL_EF0E7ACE,美林广场,清远市,清新区,23.734413,113.022134,B02FB0P7Q3,3,3,清远市美林广场 开发商,清远市美林广场 开业时间
MALL_1EAB7FE3,融德广场,珠海市,香洲区,22.248324,113.523808,B0FFGBAJIA,3,3,珠海市融德广场 开发商,珠海市融德广场 开业时间
MALL_6CB9B27F,中豪广场,肇庆市,四会市,23.341722,112.692156,B02F601SF7,3,3,肇庆市中豪广场 开发商,肇庆市中豪广场 开业时间
MALL_82B3805F,天宁广场,肇庆市,端州区,23.048074,112.468566,B02F600A89,3,3,肇庆市天宁广场 开发商,肇庆市天宁广场 开业时间
MALL_FA828F25,兴隆广场,防城港市,港口区,21.672625,108.366575,B0LUN57I34,3,3,防城港市兴隆广场 开发商,防城港市兴隆广场 开业时间
MALL_1F9C9191,名品广场,塔城地区,乌苏市,44.43308,84.684936,B03850LUVM,3,3,塔城地区名品广场 开发商,塔城地区名品广场 开业时间
MALL_6A57B48D,瑞丰商场,巴音郭楞蒙古自治州,库尔勒市,41.760668,86.144564,B03E400JUM,3,3,巴音郭楞蒙古自治州瑞丰商场 开发商,巴音郭楞蒙古自治州瑞丰商场 开业时间
MALL_9CFCA449,美利广场,南京市,六合区,32.242867,118.749779,B0FFGG6HNJ,3,3,南京市美利广场 开发商,南京市美利广场 开业时间
MALL_8C87E5CE,金辉广场,南京市,浦口区,32.144395,118.71115,B0FFFVKJTF,3,3,南京市金辉广场 开发商,南京市金辉广场 开业时间
MALL_50A0F43D,天龙广场,扬州市,高邮市,32.764144,119.474963,B0JR6AK673,3,3,扬州市天龙广场 开发商,扬州市天龙广场 开业时间
MALL_1B40B9AA,欢乐广场,无锡市,滨湖区,31.506186,120.283333,B01FE18WHV,3,3,无锡市欢乐广场 开发商,无锡市欢乐广场 开业时间
MALL_6C443E86,新湖广场,苏州市,吴江区,31.178675,120.637137,B0FFJGJZTQ,3,3,苏州市新湖广场 开发商,苏州市新湖广场 开业时间
MALL_00FA2E10,昆山商厦,苏州市,昆山市,31.375674,120.957138,B02000K8IG,3,3,苏州市昆山商厦 开发商,苏州市昆山商厦 开业时间
MALL_4CB71A89,双湖广场,苏州市,虎丘区,31.283103,120.671863,B0FFGIFSKF,3,3,苏州市双湖广场 开发商,苏州市双湖广场 开业时间
MALL_441BB70E,星悦里,苏州市,虎丘区,31.345588,120.436757,B0H6JSF0AU,3,3,苏州市星悦里 开发商,苏州市星悦里 开业时间
MALL_3AEC2D78,万盛百货,上饶市,信州区,28.441243,117.970558,B0FFI1BS9Q,3,3,上饶市万盛百货 开发商,上饶市万盛百货 开业时间
MALL_C7A93FF1,润阳广场,廊坊市,三河市,39.917552,116.819255,B0G1PMJH0Q,3,3,廊坊市润阳广场 开发商,廊坊市润阳广场 开业时间
MALL_CB1EE9E1,智慧广场,沧州市,新华区,38.311803,116.863156,B013D0NQAP,3,3,沧州市智慧广场 开发商,沧州市智慧广场 开业时间
MALL_AA2EB25B,勒泰中心,石家庄市,长安区,38.044918,114.5067,B013706ZD9,3,3,石家庄市勒泰中心 开发商,石家庄市勒泰中心 开业时间
MALL_15FF652B,康德商场,邯郸市,丛台区,36.604389,114.483169,B0136018J5,3,3,邯郸市康德商场 开发商,邯郸市康德商场 开业时间
MALL_E92425B5,大裕城,南阳市,方城县,33.263074,113.017623,B0FFIUMJM4,3,3,南阳市大裕城 开发商,南阳市大裕城 开业时间
MALL_971CCB8E,双丰商城,平顶山市,新华区,33.732828,113.291447,B017700W6O,3,3,平顶山市双丰商城 开发商,平顶山市双丰商城 开业时间
MALL_F7F9E0FB,华商城,洛阳市,嵩县,34.149868,112.09575,B0I2YANQRT,3,3,洛阳市华商城 开发商,洛阳市华商城 开业时间
MALL_A2472088,金汇广场,许昌市,鄢陵县,34.082724,114.200743,B0FFHCYN6U,3,3,许昌市金汇广场 开发商,许昌市金汇广场 开业时间
MALL_74EB8DFC,宇龙广场,许昌市,长葛市,34.223513,113.770221,B0FFFZTO3A,3,3,许昌市宇龙广场 开发商,许昌市宇龙广场 开业时间
MALL_F08DB3B7,大禹城,郑州市,登封市,34.456787,113.044073,B0HAMS1SR4,3,3,郑州市大禹城 开发商,郑州市大禹城 开业时间
MALL_CE0EB05F,商城大厦,郑州市,管城回族区,34.753347,113.667326,B01730IDAY,3,3,郑州市商城大厦 开发商,郑州市商城大厦 开业时间
MALL_7C14EBB9,星港汇,嘉兴市,秀洲区,30.674391,120.65477,B0FFHDOD2E,3,3,嘉兴市星港汇 开发商,嘉兴市星港汇 开业时间
MALL_F6A98A2B,湖滨广场,宁波市,镇海区,29.961004,121.599546,B0J605B0AK,3,3,宁波市湖滨广场 开发商,宁波市湖滨广场 开业时间
MALL_022F4B01,银隆百货,杭州市,萧山区,30.171081,120.268274,B023B0BI3W,3,3,杭州市银隆百货 开发商,杭州市银隆百货 开业时间
MALL_858F9476,蝴蝶广场,温州市,乐清市,28.115923,120.990238,B0GKZS821T,3,3,温州市蝴蝶广场 开发商,温州市蝴蝶广场 开业时间
MALL_E083DE48,上百万和城,绍兴市,上虞区,30.031906,120.875621,B023F03B5B,3,3,绍兴市上百万和城 开发商,绍兴市上百万和城 开业时间
MALL_219D0A36,夏日广场,儋州市,白马井镇,19.527815,109.58889,B0FFF540I9,3,3,儋州市夏日广场 开发商,儋州市夏日广场 开业时间
MALL_A1581483,南亚广场,海口市,美兰区,20.030731,110.351465,B038202EYK,3,3,海口市南亚广场 开发商,海口市南亚广场 开业时间
MALL_3B32DD36,海甸城,海口市,美兰区,20.048855,110.343298,B0FFH0A43Z,3,3,海口市海甸城 开发商,海口市海甸城 开业时间
